#def REPORTPATH=$/QAD Addons/BI Report/xxpcwocr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"加工单";"成本要素代码";"成本要素说明";"期初总成";"期间非领料总成";"期间领料总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27121";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27131";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27131";"36";"制2其他变动";0;111.83889;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27131";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28065";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28065";"36";"制2其他变动";0;111.83889;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28065";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28083";"34";"制1其他变动";0;894.71112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28083";"36";"制2其他变动";0;223.67778;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28083";"41";"制1折旧";0;372.7963;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28093";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28093";"36";"制2其他变动";0;111.83889;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28093";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28103";"34";"制1其他变动";0;894.71112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28103";"36";"制2其他变动";0;223.67778;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28103";"41";"制1折旧";0;372.7963;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28113";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28113";"36";"制2其他变动";0;111.83889;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28113";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28609";"34";"制1其他变动";0;894.71112;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28609";"36";"制2其他变动";0;223.67778;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"28609";"41";"制1折旧";0;372.7963;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"27111";"34";"制1其他变动";0;2241.12828;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"27111";"36";"制2其他变动";0;560.28207;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"27111";"41";"制1折旧";0;933.80345;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"28610";"34";"制1其他变动";0;218.64672;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"28610";"36";"制2其他变动";0;54.66168;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"28610";"41";"制1折旧";0;91.1028;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"29358";"34";"制1其他变动";0;530.2182;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"29358";"36";"制2其他变动";0;132.55455;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.18.00";"2RW-690色牛皮裁片HR组合 ";"29358";"41";"制1折旧";0;220.92425;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.16.01.06.00";"2WL-E5-FCR.NC327 ";"29250";"34";"制1其他变动";0;25.55928;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.16.01.06.00";"2WL-E5-FCR.NC327 ";"29250";"36";"制2其他变动";0;6.38982;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.16.01.06.00";"2WL-E5-FCR.NC327 ";"29250";"41";"制1折旧";0;10.6497;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29233";"34";"制1其他变动";0;75.19848;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29233";"36";"制2其他变动";0;18.79962;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29233";"41";"制1折旧";0;31.3327;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29245";"34";"制1其他变动";0;25.0662;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29245";"36";"制2其他变动";0;6.26655;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.17.01.06.00";"2WL-G5-FCR.NC327 ";"29245";"41";"制1折旧";0;10.44425;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.02.05.00.01.00";"2RS-556色方形裁片 ";"30100";"34";"制1其他变动";0;1238.54892;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.02.05.00.01.00";"2RS-556色方形裁片 ";"30100";"36";"制2其他变动";0;309.63723;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.02.05.00.01.00";"2RS-556色方形裁片 ";"30100";"41";"制1折旧";0;516.06205;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.14.12.00.01.00";"2RS-690色方形裁片120*40 ";"30089";"34";"制1其他变动";0;1238.54892;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.14.12.00.01.00";"2RS-690色方形裁片120*40 ";"30089";"36";"制2其他变动";0;309.63723;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.14.12.00.01.00";"2RS-690色方形裁片120*40 ";"30089";"41";"制1折旧";0;516.06205;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"27178";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"27178";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"27178";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"28321";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"28321";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-AAR.690";"2RW-S91组合-AAR.690 ";"28321";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"27179";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"27179";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"27179";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"28322";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"28322";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"28322";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"27180";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"27180";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"27180";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"28323";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"28323";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"28323";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"27181";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"27181";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"27181";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"28324";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"28324";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"28324";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"27182";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"27182";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"27182";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"28325";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"28325";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"28325";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"27183";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"27183";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"27183";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"28326";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"28326";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"28326";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"27184";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"27184";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"27184";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"28327";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"28327";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"28327";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"27349";"34";"制1其他变动";0;2055.16188;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"27349";"36";"制2其他变动";0;513.79047;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"27349";"41";"制1折旧";0;856.31745;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"28699";"34";"制1其他变动";0;2055.16188;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"28699";"36";"制2其他变动";0;513.79047;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"28699";"41";"制1折旧";0;856.31745;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"27185";"34";"制1其他变动";0;3362.99208;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"27185";"36";"制2其他变动";0;840.74802;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"27185";"41";"制1折旧";0;1401.2467;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28328";"34";"制1其他变动";0;3194.84244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28328";"36";"制2其他变动";0;798.71061;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28328";"41";"制1折旧";0;1331.18435;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28596";"34";"制1其他变动";0;2410.14432;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28596";"36";"制2其他变动";0;602.53608;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"28596";"41";"制1折旧";0;1004.2268;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"27186";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"27186";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"27186";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"28329";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"28329";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBL.690";"2RW-S91组合FBL.690 ";"28329";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"27187";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"27187";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"27187";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"28330";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"28330";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";"28330";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"27188";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"27188";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"27188";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"28331";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"28331";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";"28331";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"27189";"34";"制1其他变动";0;2241.99468;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"27189";"36";"制2其他变动";0;560.49867;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"27189";"41";"制1折旧";0;934.16445;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"28332";"34";"制1其他变动";0;2129.895;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"28332";"36";"制2其他变动";0;532.47375;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-FCR.690";"2RW-S91组合FCR.690 ";"28332";"41";"制1折旧";0;887.45625;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26783";"34";"制1其他变动";0;4440.15492;0;5219.8308;5219.8308
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26783";"36";"制2其他变动";0;1110.03873;0;1304.9577;1304.9577
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26783";"41";"制1折旧";0;1850.06455;0;2174.9295;2174.9295
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26784";"34";"制1其他变动";0;2519.22552;0;2961.5928;2961.5928
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26784";"36";"制2其他变动";0;629.80638;0;740.3982;740.3982
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26784";"41";"制1折旧";0;1049.6773;0;1233.997;1233.997
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26785";"34";"制1其他变动";0;2220.87516;0;2610.8532;2610.8532
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26785";"36";"制2其他变动";0;555.21879;0;652.7133;652.7133
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26785";"41";"制1折旧";0;925.36465;0;1087.8555;1087.8555
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26788";"34";"制1其他变动";0;881.48964;0;1036.2762;1036.2762
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26788";"36";"制2其他变动";0;220.37241;0;259.06905;259.06905
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26788";"41";"制1折旧";0;367.28735;0;431.78175;431.78175
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26790";"34";"制1其他变动";0;2403.55488;0;2825.61084;2825.61084
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26790";"36";"制2其他变动";0;600.88872;0;706.40271;706.40271
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26790";"41";"制1折旧";0;1001.4812;0;1177.33785;1177.33785
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26798";"34";"制1其他变动";0;2117.17056;0;2488.93836;2488.93836
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26798";"36";"制2其他变动";0;529.29264;0;622.23459;622.23459
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26798";"41";"制1折旧";0;882.1544;0;1037.05765;1037.05765
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26802";"34";"制1其他变动";0;1585.88352;0;1864.35924;1864.35924
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26802";"36";"制2其他变动";0;396.47088;0;466.08981;466.08981
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26802";"41";"制1折旧";0;660.7848;0;776.81635;776.81635
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26804";"34";"制1其他变动";0;1241.265;0;1459.22688;1459.22688
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26804";"36";"制2其他变动";0;310.31625;0;364.80672;364.80672
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"26804";"41";"制1折旧";0;517.19375;0;608.0112;608.0112
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"27769";"34";"制1其他变动";0;40.68408;0;47.82816;47.82816
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"27769";"36";"制2其他变动";0;10.17102;0;11.95704;11.95704
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"27769";"41";"制1折旧";0;16.9517;0;19.9284;19.9284
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"28024";"34";"制1其他变动";0;295.15944;0;346.9884;346.9884
2009;6;"1000";"宁波提爱思(加工区）";"8.02.01.02";"2RS-2号画皮556L ";"28024";"36";"制2其他变动";0;73.78986;0;86.7471;86.7471
