#def REPORTPATH=$/QAD Addons/BI Report/xxssdi02
#def :end
"¿Í»§´úÂë";"¿Í»§Ãû³Æ";"ÉúÐ§ÈÕÆÚ";"·¢Æ±ÈÕÆÚ";"ÔÝ¹À·¢Æ±";"ÔÝ¹À¶©µ¥";"Ïî";"Áã¼þºÅ";"Áã¼þËµÃ÷";"µ¥Î»";"ÊÂÎñ";"·¢»õÈÕÆÚ";"ÊýÁ¿";"µ¥¼Û";"½ð¶î"
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25133;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25134;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25135;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25136;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25137;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";35;"3.13.11.12.00";"2ZH-400-²ÃÆ¬RC/R²¿Î»";"ST";25138;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25139;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25140;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25141;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25142;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25143;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";36;"3.13.11.11.00";"2ZH-400-²ÃÆ¬RC/L²¿Î»";"ST";25144;09/01/21;50;151.35;7567.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25645;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25646;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25647;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25648;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25649;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25650;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25651;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25652;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25653;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25654;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25655;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25656;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25657;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25658;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25659;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25660;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25661;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25662;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25663;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25664;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25665;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25666;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25667;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25668;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25669;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25670;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25671;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25672;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25673;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";25674;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25687;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25688;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25689;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25690;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25691;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25692;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25693;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25694;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25695;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25696;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25697;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25698;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25699;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25700;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25701;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25702;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25703;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25704;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25705;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25706;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25707;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25708;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25709;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25710;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25711;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25712;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25713;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25714;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25715;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";25716;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25717;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25718;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25719;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25720;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25721;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25722;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25723;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25724;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25725;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25726;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25727;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25728;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25729;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25730;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25731;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25732;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25733;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25734;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25735;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25736;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25737;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25738;09/01/21;4;233.27;933.08
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";25739;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25740;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25741;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25742;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25743;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25744;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25745;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25746;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25747;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25748;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10010";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";25749;09/01/21;8;229.7;1837.6
