#def REPORTPATH=$/QAD Addons/BI Report/xxpcwoiw
#def :end
"年份";"期间";"地点代码";"地点说明";"父件代码";"父件说明";"加工单";"子件代码";"子件说明";"领料数量";"过程加工单"
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.34.01";"TAPE 2WA-胶带";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-84;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-84;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-84;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-42;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36593";"8.12.34.01";"TAPE 2WA-胶带";-84;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-136;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-136;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-136;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-68;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36892";"8.12.34.01";"TAPE 2WA-胶带";-136;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-218;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-105;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-107;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"38575";"8.12.34.01";"TAPE 2WA-胶带";-216;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-150;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30876";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-50;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-234;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-156;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-156;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30887";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-78;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-216;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-144;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-144;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30946";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-72;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-303;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-202;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-202;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30956";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-101;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-300;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30966";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"4.12.01.08.01.00";"82521SWA7U200LB-0003 2WA-327色RB-L-1皮裁片";-3;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"4.12.01.08.02.00";"82521SWA70000LA-0003 2WA-327色RB-L-2皮裁片";-4;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"4.12.01.08.03.00";"82521SWA70000LC-0003 2WA-327色RB-L-3皮裁片";-2;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"4.12.01.08.04.00";"82521SWA70000LD-0003 2WA-327色RB-L-4皮裁片";-4;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"4.12.01.08.05.00";"82521SWA70000LE-0003 2WA-327色RB-L-5皮裁片";-2;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-300;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30976";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-312;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"30986";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"7.H2-RBL.327";"S91组合-H2-RBL.327 ";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.13.01";"82121-SWA7-A010-40-0000 2WA机种拉链";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-312;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.15.14";"T102000-0000-0325-00 2WA-14号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.15.15";"T103000-0000-0360-00 2WA-15号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.15.16";"T117000-0000-0240-00 2WA-16号树脂钩扣";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.16.12";"82121-SWA7-A010-31-0001 2WA-12号不织布条";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.16.13";"82121-SWA7-A010-32-0000 2WA-13号不织布条";-208;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.17.08";"T103000-0000-0335-00 2WA-8号树脂板";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31192";"8.12.17.09";"T110000-0000-0360-00 2WA-9号树脂板";-104;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.08.00";"2WA-327色RB-L部位 ";"31213";"3.12.01.08.00";"2WA-327色皮裁片RB-L组合 ";-92;""
