#def REPORTPATH=$/QAD Addons/BI Report/xxpcwips
#def :end
年;期;地点;;父零件;;;子零件;;;成本要素;;合计;;;第1次;;
份;间;代码;说明;代码;说明;加工单;代码;说明;用量;代码;说明;领料均成;领料总成;入库总成;领料均成;领料总成;入库总成
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;24;制1福利费;.6322017288;15.1728414912;15.1728414912;.6322017288;15.1728414912;15.1728414912
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;25;品质福利费;.340981774;8.183562576;8.183562576;.340981774;8.183562576;8.183562576
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;26;制2福利费;.0736497288;1.7675934912;1.7675934912;.0736497288;1.7675934912;1.7675934912
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;34;制1其他变动;.1775418079;4.2610033896;4.2610033896;.1775418079;4.2610033896;4.2610033896
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;35;品质其他变动;.4759871977;11.4236927448;11.4236927448;.4759871977;11.4236927448;11.4236927448
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;36;制2其他变动;.1375672768;3.3016146432;3.3016146432;.1375672768;3.3016146432;3.3016146432
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;41;制1折旧;.8841512203;21.2196292872;21.2196292872;.8841512203;21.2196292872;21.2196292872
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;42;品质折旧;.0831035819;1.9944859656;1.9944859656;.0831035819;1.9944859656;1.9944859656
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;43;制2折旧;.5735323842;13.7647772208;13.7647772208;.5735323842;13.7647772208;13.7647772208
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;24;44;制1其他固定;.470557209;11.293373016;11.293373016;.470557209;11.293373016;11.293373016
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;1;直接材料;3.5162742718;84.3905825232;84.3905825232;3.5162742718;84.3905825232;84.3905825232
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;21;制1人工;.0663369175;1.59208602;1.59208602;.0663369175;1.59208602;1.59208602
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;22;品质人工;.0014103398;.0338481552;.0338481552;.0014103398;.0338481552;.0338481552
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;23;制2人工;.0523547816;1.2565147584;1.2565147584;.0523547816;1.2565147584;1.2565147584
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;24;制1福利费;.0242123786;.5810970864;.5810970864;.0242123786;.5810970864;.5810970864
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;25;品质福利费;.0130590898;.3134181552;.3134181552;.0130590898;.3134181552;.3134181552
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;26;制2福利费;.0028206796;.0676963104;.0676963104;.0028206796;.0676963104;.0676963104
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;34;制1其他变动;.036288568;.870925632;.870925632;.036288568;.870925632;.870925632
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;35;品质其他变动;.0972891505;2.334939612;2.334939612;.0972891505;2.334939612;2.334939612
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;36;制2其他变动;.0281179976;.6748319424;.6748319424;.0281179976;.6748319424;.6748319424
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;41;制1折旧;.1807156311;4.3371751464;4.3371751464;.1807156311;4.3371751464;4.3371751464
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;42;品质折旧;.0169859102;.4076618448;.4076618448;.0169859102;.4076618448;.4076618448
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;43;制2折旧;.1172268568;2.8134445632;2.8134445632;.1172268568;2.8134445632;2.8134445632
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;7.A0-RBR.690;2RW-S91组合RBR.690 ;24;44;制1其他固定;.0961792961;2.3083031064;2.3083031064;.0961792961;2.3083031064;2.3083031064
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.13.05;82121-STK7-A010-40-0000 2RS-拉链,520×40,690色;24;1;直接材料;2.6038318875;62.4919653;62.4919653;2.6038318875;62.4919653;62.4919653
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.13.06;82121-STK7-A010-41-0000 2RS-拉链，520×40，690色;24;1;直接材料;2.6038281952;62.4918766848;62.4918766848;2.6038281952;62.4918766848;62.4918766848
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.15.05;T110000-0000-0350-00 2RS-树脂扣， L=350;24;1;直接材料;.7936920981;19.0486103544;19.0486103544;.7936920981;19.0486103544;19.0486103544
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.16.03;82121-STK9-A110-31-0000 2RS-不织布 H30 X L250;48;1;直接材料;.5216589589;25.0396300272;25.0396300272;.5216589589;25.0396300272;25.0396300272
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.16.04;82121-STK7-A010-32-0002 2RS-不织布 H25 X L430;24;1;直接材料;1.0154861504;24.3716676096;24.3716676096;1.0154861504;24.3716676096;24.3716676096
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.17.01;82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360;24;1;直接材料;2.7800088574;66.7202125776;66.7202125776;2.7800088574;66.7202125776;66.7202125776
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.17.02;T103000-0000-0350-00 2RS-PP板 L=350;24;1;直接材料;.2116966292;5.0807191008;5.0807191008;.2116966292;5.0807191008;5.0807191008
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.20.02;43013D5-S5A4-A000 ISO纽扣 YR164L(棕);48;1;直接材料;.2261863364;10.8569441472;10.8569441472;.2261863364;10.8569441472;10.8569441472
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28759;8.02.20.03;43013D6-S5A4-A100 ISO纽扣 熔着(B);48;1;直接材料;.2312345881;11.0992602288;11.0992602288;.2312345881;11.0992602288;11.0992602288
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;1;直接材料;40.9936158192;2459.616949152;2459.616949152;40.9936158192;2459.616949152;2459.616949152
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;21;制1人工;1.7321023955;103.92614373;103.92614373;1.7321023955;103.92614373;103.92614373
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;22;品质人工;.0368248701;2.209492206;2.209492206;.0368248701;2.209492206;2.209492206
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;23;制2人工;1.3670191638;82.021149828;82.021149828;1.3670191638;82.021149828;82.021149828
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;24;制1福利费;.6322017288;37.932103728;37.932103728;.6322017288;37.932103728;37.932103728
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;25;品质福利费;.340981774;20.45890644;20.45890644;.340981774;20.45890644;20.45890644
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;26;制2福利费;.0736497288;4.418983728;4.418983728;.0736497288;4.418983728;4.418983728
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;34;制1其他变动;.1775418079;10.652508474;10.652508474;.1775418079;10.652508474;10.652508474
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;35;品质其他变动;.4759871977;28.559231862;28.559231862;.4759871977;28.559231862;28.559231862
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;36;制2其他变动;.1375672768;8.254036608;8.254036608;.1375672768;8.254036608;8.254036608
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;41;制1折旧;.8841512203;53.049073218;53.049073218;.8841512203;53.049073218;53.049073218
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;42;品质折旧;.0831035819;4.986214914;4.986214914;.0831035819;4.986214914;4.986214914
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;43;制2折旧;.5735323842;34.411943052;34.411943052;.5735323842;34.411943052;34.411943052
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;60;44;制1其他固定;.470557209;28.23343254;28.23343254;.470557209;28.23343254;28.23343254
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;1;直接材料;3.5162742718;210.976456308;210.976456308;3.5162742718;210.976456308;210.976456308
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;21;制1人工;.0663369175;3.98021505;3.98021505;.0663369175;3.98021505;3.98021505
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;22;品质人工;.0014103398;.084620388;.084620388;.0014103398;.084620388;.084620388
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;23;制2人工;.0523547816;3.141286896;3.141286896;.0523547816;3.141286896;3.141286896
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;24;制1福利费;.0242123786;1.452742716;1.452742716;.0242123786;1.452742716;1.452742716
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;25;品质福利费;.0130590898;.783545388;.783545388;.0130590898;.783545388;.783545388
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;26;制2福利费;.0028206796;.169240776;.169240776;.0028206796;.169240776;.169240776
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;34;制1其他变动;.036288568;2.17731408;2.17731408;.036288568;2.17731408;2.17731408
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;35;品质其他变动;.0972891505;5.83734903;5.83734903;.0972891505;5.83734903;5.83734903
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;36;制2其他变动;.0281179976;1.687079856;1.687079856;.0281179976;1.687079856;1.687079856
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;41;制1折旧;.1807156311;10.842937866;10.842937866;.1807156311;10.842937866;10.842937866
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;42;品质折旧;.0169859102;1.019154612;1.019154612;.0169859102;1.019154612;1.019154612
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;43;制2折旧;.1172268568;7.033611408;7.033611408;.1172268568;7.033611408;7.033611408
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;7.A0-RBR.690;2RW-S91组合RBR.690 ;60;44;制1其他固定;.0961792961;5.770757766;5.770757766;.0961792961;5.770757766;5.770757766
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.13.05;82121-STK7-A010-40-0000 2RS-拉链,520×40,690色;60;1;直接材料;2.6038318875;156.22991325;156.22991325;2.6038318875;156.22991325;156.22991325
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.13.06;82121-STK7-A010-41-0000 2RS-拉链，520×40，690色;60;1;直接材料;2.6038281952;156.229691712;156.229691712;2.6038281952;156.229691712;156.229691712
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.15.05;T110000-0000-0350-00 2RS-树脂扣， L=350;60;1;直接材料;.7936920981;47.621525886;47.621525886;.7936920981;47.621525886;47.621525886
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.16.03;82121-STK9-A110-31-0000 2RS-不织布 H30 X L250;120;1;直接材料;.5216589589;62.599075068;62.599075068;.5216589589;62.599075068;62.599075068
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.16.04;82121-STK7-A010-32-0002 2RS-不织布 H25 X L430;60;1;直接材料;1.0154861504;60.929169024;60.929169024;1.0154861504;60.929169024;60.929169024
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.17.01;82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360;60;1;直接材料;2.7800088574;166.800531444;166.800531444;2.7800088574;166.800531444;166.800531444
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.17.02;T103000-0000-0350-00 2RS-PP板 L=350;60;1;直接材料;.2116966292;12.701797752;12.701797752;.2116966292;12.701797752;12.701797752
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.20.02;43013D5-S5A4-A000 ISO纽扣 YR164L(棕);120;1;直接材料;.2261863364;27.142360368;27.142360368;.2261863364;27.142360368;27.142360368
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28872;8.02.20.03;43013D6-S5A4-A100 ISO纽扣 熔着(B);120;1;直接材料;.2312345881;27.748150572;27.748150572;.2312345881;27.748150572;27.748150572
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;1;直接材料;40.9936158192;3197.5020338976;3197.5020338976;40.9936158192;3197.5020338976;3197.5020338976
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;21;制1人工;1.7321023955;135.103986849;135.103986849;1.7321023955;135.103986849;135.103986849
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;22;品质人工;.0368248701;2.8723398678;2.8723398678;.0368248701;2.8723398678;2.8723398678
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;23;制2人工;1.3670191638;106.6274947764;106.6274947764;1.3670191638;106.6274947764;106.6274947764
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;24;制1福利费;.6322017288;49.3117348464;49.3117348464;.6322017288;49.3117348464;49.3117348464
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;25;品质福利费;.340981774;26.596578372;26.596578372;.340981774;26.596578372;26.596578372
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;26;制2福利费;.0736497288;5.7446788464;5.7446788464;.0736497288;5.7446788464;5.7446788464
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;34;制1其他变动;.1775418079;13.8482610162;13.8482610162;.1775418079;13.8482610162;13.8482610162
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;35;品质其他变动;.4759871977;37.1270014206;37.1270014206;.4759871977;37.1270014206;37.1270014206
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;36;制2其他变动;.1375672768;10.7302475904;10.7302475904;.1375672768;10.7302475904;10.7302475904
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;41;制1折旧;.8841512203;68.9637951834;68.9637951834;.8841512203;68.9637951834;68.9637951834
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;42;品质折旧;.0831035819;6.4820793882;6.4820793882;.0831035819;6.4820793882;6.4820793882
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;43;制2折旧;.5735323842;44.7355259676;44.7355259676;.5735323842;44.7355259676;44.7355259676
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;3.14.12.09.00;2RW-690牛皮裁片RB/R组合 ;78;44;制1其他固定;.470557209;36.703462302;36.703462302;.470557209;36.703462302;36.703462302
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;1;直接材料;3.5162742718;274.2693932004;274.2693932004;3.5162742718;274.2693932004;274.2693932004
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;21;制1人工;.0663369175;5.174279565;5.174279565;.0663369175;5.174279565;5.174279565
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;22;品质人工;.0014103398;.1100065044;.1100065044;.0014103398;.1100065044;.1100065044
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;23;制2人工;.0523547816;4.0836729648;4.0836729648;.0523547816;4.0836729648;4.0836729648
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;24;制1福利费;.0242123786;1.8885655308;1.8885655308;.0242123786;1.8885655308;1.8885655308
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;25;品质福利费;.0130590898;1.0186090044;1.0186090044;.0130590898;1.0186090044;1.0186090044
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;26;制2福利费;.0028206796;.2200130088;.2200130088;.0028206796;.2200130088;.2200130088
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;34;制1其他变动;.036288568;2.830508304;2.830508304;.036288568;2.830508304;2.830508304
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;35;品质其他变动;.0972891505;7.588553739;7.588553739;.0972891505;7.588553739;7.588553739
2009;6;1000;宁波提爱思(加工区）;2.14.12.09.00;2RW-690色RB/R部位 ;28902;7.A0-RBR.690;2RW-S91组合RBR.690 ;78;36;制2其他变动;.0281179976;2.1932038128;2.1932038128;.0281179976;2.1932038128;2.1932038128
