#def REPORTPATH=$/QAD Addons/BI Report/xxpctrcr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"成本要素代码";"成本要素说明";"总成";"均成"
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-TR";1;0;1;"35";"品质其他变动";.0866034955;.0866034955
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-TR";1;0;1;"41";"制1折旧";1.0049833621;1.0049833621
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-TR";1;0;1;"42";"品质折旧";.0273909018;.0273909018
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-TR";1;0;1;"44";"制1其他固定";1.8674943537;1.8674943537
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.6332670328;.6332670328
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"21";"制1人工";.2626304589;.2626304589
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"22";"品质人工";.0279664103;.0279664103
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"24";"制1福利费";.2076525468;.2076525468
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0228703633;.0228703633
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.3796162263;.3796162263
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.0866034955;.0866034955
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"41";"制1折旧";1.0049833621;1.0049833621
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0273909018;.0273909018
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.03.00";"RCLA00KC--STT9DK01 2RW-690色RC/L-3牛皮裁片";"RCT-WO";1;0;1;"44";"制1其他固定";1.8674943537;1.8674943537
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"11";"材料价格差异";-1.2111196616;1.2111196616
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"21";"制1人工";-.5022870369;.5022870369
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"22";"品质人工";-.0534856034;.0534856034
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"24";"制1福利费";-.3971404647;.3971404647
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"25";"品质福利费";-.0437394418;.0437394418
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"34";"制1其他变动";-.7260251167;.7260251167
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"35";"品质其他变动";-.1656287011;.1656287011
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"41";"制1折旧";-1.9220547276;1.9220547276
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"42";"品质折旧";-.0523849466;.0523849466
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-TR";-1;0;-1;"44";"制1其他固定";-3.5716276373;3.5716276373
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"11";"材料价格差异";-1.2111196616;1.2111196616
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"21";"制1人工";-.5022870369;.5022870369
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"22";"品质人工";-.0534856034;.0534856034
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"24";"制1福利费";-.3971404647;.3971404647
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"25";"品质福利费";-.0437394418;.0437394418
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"34";"制1其他变动";-.7260251167;.7260251167
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"35";"品质其他变动";-.1656287011;.1656287011
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"41";"制1折旧";-1.9220547276;1.9220547276
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"42";"品质折旧";-.0523849466;.0523849466
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"ISS-WO";-1;0;-1;"44";"制1其他固定";-3.5716276373;3.5716276373
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"11";"材料价格差异";1.2111196616;1.2111196616
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"21";"制1人工";.5022870369;.5022870369
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"22";"品质人工";.0534856034;.0534856034
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"24";"制1福利费";.3971404647;.3971404647
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"25";"品质福利费";.0437394418;.0437394418
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"34";"制1其他变动";.7260251167;.7260251167
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"35";"品质其他变动";.1656287011;.1656287011
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"41";"制1折旧";1.9220547276;1.9220547276
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"42";"品质折旧";.0523849466;.0523849466
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-TR";1;0;1;"44";"制1其他固定";3.5716276373;3.5716276373
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"11";"材料价格差异";1.2111196616;1.2111196616
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"21";"制1人工";.5022870369;.5022870369
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"22";"品质人工";.0534856034;.0534856034
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"24";"制1福利费";.3971404647;.3971404647
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0437394418;.0437394418
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.7260251167;.7260251167
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.1656287011;.1656287011
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"41";"制1折旧";1.9220547276;1.9220547276
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0523849466;.0523849466
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.04.00";"RCLA00KD--STT9DK01 2RW-690色RC/L-4牛皮裁片";"RCT-WO";1;0;1;"44";"制1其他固定";3.5716276373;3.5716276373
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"11";"材料价格差异";-1.8234382096;1.8234382096
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"21";"制1人工";-.756223578;.756223578
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"22";"品质人工";-.0805268843;.0805268843
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"24";"制1福利费";-.5979190406;.5979190406
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"25";"品质福利费";-.0658532531;.0658532531
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"34";"制1其他变动";-1.0930748179;1.0930748179
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"35";"品质其他变动";-.2493673512;.2493673512
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"41";"制1折旧";-2.8937698894;2.8937698894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"42";"品质折旧";-.0788697568;.0788697568
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-TR";-1;0;-1;"44";"制1其他固定";-5.3773018867;5.3773018867
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"11";"材料价格差异";-1.8234382096;1.8234382096
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"21";"制1人工";-.756223578;.756223578
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"22";"品质人工";-.0805268843;.0805268843
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"24";"制1福利费";-.5979190406;.5979190406
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"25";"品质福利费";-.0658532531;.0658532531
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"34";"制1其他变动";-1.0930748179;1.0930748179
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"35";"品质其他变动";-.2493673512;.2493673512
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"41";"制1折旧";-2.8937698894;2.8937698894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"42";"品质折旧";-.0788697568;.0788697568
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"ISS-WO";-1;0;-1;"44";"制1其他固定";-5.3773018867;5.3773018867
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"11";"材料价格差异";1.8234382096;1.8234382096
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"21";"制1人工";.756223578;.756223578
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"22";"品质人工";.0805268843;.0805268843
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"24";"制1福利费";.5979190406;.5979190406
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"25";"品质福利费";.0658532531;.0658532531
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"34";"制1其他变动";1.0930748179;1.0930748179
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"35";"品质其他变动";.2493673512;.2493673512
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"41";"制1折旧";2.8937698894;2.8937698894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"42";"品质折旧";.0788697568;.0788697568
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-TR";1;0;1;"44";"制1其他固定";5.3773018867;5.3773018867
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"11";"材料价格差异";1.8234382096;1.8234382096
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"21";"制1人工";.756223578;.756223578
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"22";"品质人工";.0805268843;.0805268843
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"24";"制1福利费";.5979190406;.5979190406
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0658532531;.0658532531
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"34";"制1其他变动";1.0930748179;1.0930748179
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.2493673512;.2493673512
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"41";"制1折旧";2.8937698894;2.8937698894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0788697568;.0788697568
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.11.05.00";"RCLA00KG--STT9DK01 2RW-690色RC/L-5牛皮裁片";"RCT-WO";1;0;1;"44";"制1其他固定";5.3773018867;5.3773018867
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"11";"材料价格差异";-.5733939986;.5733939986
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"21";"制1人工";-.2377928702;.2377928702
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"22";"品质人工";-.0253222906;.0253222906
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"24";"制1福利费";-.1880143504;.1880143504
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"25";"品质福利费";-.0207080557;.0207080557
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"34";"制1其他变动";-.3437150147;.3437150147
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"35";"品质其他变动";-.078415458;.078415458
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"41";"制1折旧";-.9099396894;.9099396894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"42";"品质折旧";-.0248011942;.0248011942
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-TR";-1;0;-1;"44";"制1其他固定";-1.6908809599;1.6908809599
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"11";"材料价格差异";-.5733939986;.5733939986
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"21";"制1人工";-.2377928702;.2377928702
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"22";"品质人工";-.0253222906;.0253222906
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"24";"制1福利费";-.1880143504;.1880143504
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"25";"品质福利费";-.0207080557;.0207080557
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"34";"制1其他变动";-.3437150147;.3437150147
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"35";"品质其他变动";-.078415458;.078415458
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"41";"制1折旧";-.9099396894;.9099396894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"42";"品质折旧";-.0248011942;.0248011942
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"ISS-WO";-1;0;-1;"44";"制1其他固定";-1.6908809599;1.6908809599
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"11";"材料价格差异";.5733939986;.5733939986
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"21";"制1人工";.2377928702;.2377928702
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"22";"品质人工";.0253222906;.0253222906
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"24";"制1福利费";.1880143504;.1880143504
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"25";"品质福利费";.0207080557;.0207080557
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"34";"制1其他变动";.3437150147;.3437150147
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"35";"品质其他变动";.078415458;.078415458
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"41";"制1折旧";.9099396894;.9099396894
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"42";"品质折旧";.0248011942;.0248011942
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-TR";1;0;1;"44";"制1其他固定";1.6908809599;1.6908809599
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.5733939986;.5733939986
2009;7;"1000";"宁波提爱思(加工区）";"4.14.12.12.03.00";"RCRA00KC--STT9DK01 2RW-690色RC/R-3牛皮裁片";"RCT-WO";1;0;1;"21";"制1人工";.2377928702;.2377928702
