xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:19
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"US"	"7.25"	4	"Recalculates Forecast Sold Qty"	""	"utfcsqty.p"	""
"US"	"7.25"	5	"Fix SO/Invoice Item Costs"	""	"uxcstfix.p"	""
"US"	"0"	8	"Configured Products"	""	"8"	""
"US"	"8"	1	"Configured Structure Maintenance"	""	"fopsmt01.p"	"fopsmt01.hlp"
"US"	"8"	2	"Configured Structure Inquiry"	""	"fopsiq02.p"	"fopsiq02.hlp"
"US"	"8"	3	"Configured Structure Report"	""	"fopsrp.p"	"fopsrp.hlp"
"US"	"8"	5	"Sales Order Bill Browse"	""	"fobr001.p"	"fosobiq.hlp"
"US"	"8"	6	"Sales Order Bill Report"	""	"fosobrp.p"	"fosobrp.hlp"
"US"	"8"	8	"Sales Quote Bill Browse"	""	"fobr002.p"	"fosqbiq.hlp"
"US"	"8"	9	"Sales Quote Bill Report"	""	"fosqbrp.p"	"fosqbrp.hlp"
"US"	"8"	13	"Sls Order Release to Work Order"	""	"fosorel.p"	"fosorel.hlp"
"US"	"8"	14	"Advanced Configurator Menu"	""	"8.14"	""
"US"	"8.14"	1	"Configured Item Maintenance"	""	"cfptmt.p"	""
"US"	"8.14"	2	"Configured Item-Site Maintenance"	""	"cfpsmt.p"	""
"US"	"8.14"	24	"Configurator Control"	""	"cfpm.p"	""
"US"	"8"	24	"Configured Products Control"	""	"fopm.p"	"fopm.hlp"
"US"	"0"	10	"Project Realization"	""	"10"	""
"US"	"10"	1	"Project Definition Menu"	""	"10.1"	""
"US"	"10.1"	1	"Project Maintenance"	""	"pjpjmt.p"	""
"US"	"10.1"	2	"Project Inquiry"	""	"pjpjiq.p"	""
"US"	"10.1"	3	"Project Detail Inquiry"	""	"pjpjiq01.p"	""
"US"	"10.1"	4	"Project Print"	""	"pjpjrp14.p"	""
"US"	"10"	3	"Project Budget Menu"	""	"10.3"	""
"US"	"10.3"	1	"Project Budget Rollup"	""	"pjbgrol.p"	""
"US"	"10.3"	3	"Project Budget Maintenance"	""	"pjbgmt.p"	""
"US"	"10.3"	13	"Project Budget Report"	""	"pjbgrp.p"	""
"US"	"10"	5	"Project Activity Order Menu"	""	"10.5"	""
"US"	"10.5"	1	"PAO Maintenance"	""	"pjclmt.p"	""
"US"	"10.5"	2	"PAO Inquiry"	""	"pjcliq02.p"	""
"US"	"10.5"	4	"PAO Planned Detail Inquiry"	""	"pjcliq03.p"	""
"US"	"10.5"	5	"PAO Print"	""	"pjclrp01.p"	""
"US"	"10.5"	13	"Project Activity Recording"	""	"pjcarmt.p"	""
"US"	"10.5"	14	"Project Labor Recording"	""	"pjlbrmt.p"	""
"US"	"10.5"	16	"PAO Close"	""	"pjclcls.p"	""
"US"	"10.5"	21	"PAO Setup Menu"	""	"10.5.21"	""
"US"	"10.5.21"	1	"PAO Status Code Maintenance"	""	"pjcasmt.p"	""
"US"	"10.5.21"	2	"PAO Status Code Browse"	""	"pjbr015.p"	""
"US"	"10.5.21"	4	"PAO Default Maintenance"	""	"pjcdfmt.p"	""
"US"	"10.5.21"	5	"PAO Default Browse"	""	"pjbr029.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      18                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"10.5"	24	"PAO Control"	""	"pjclpm.p"	""
"US"	"10"	7	"Material Order Menu"	""	"10.7"	""
"US"	"10.7"	1	"Material Order Maintenance"	""	"fseomt.p"	""
"US"	"10.7"	2	"Material Order Confirmation"	""	"fseoco.p"	""
"US"	"10.7"	4	"MO Manual Allocations"	""	"fseoal.p"	""
"US"	"10.7"	5	"MO Automatic Allocations"	""	"fseoal1.p"	""
"US"	"10.7"	6	"Material Order Shipments"	""	"fseops.p"	""
"US"	"10.7"	8	"MO Direct/Pending Returns"	""	"fseore.p"	""
"US"	"10.7"	9	"MO Pending Return Report"	""	"fspenrp.p"	""
"US"	"10.7"	11	"Open Material Order Report"	""	"fseorp1.p"	""
"US"	"10.7"	12	"Material Order Backlog Report"	""	"fseodl.p"	""
"US"	"10.7"	13	"Material Order Shipment Report"	""	"fseorp2.p"	""
"US"	"10.7"	24	"Material Order Control"	""	"fseopm.p"	""
"US"	"10"	9	"Project Invoice Schedule Menu"	""	"10.9"	""
"US"	"10.9"	1	"Invoice Schedule Maintenance"	""	"pjismt.p"	""
"US"	"10.9"	2	"Invoice Schedule Inquiry"	""	"pjisiq.p"	""
"US"	"10.9"	4	"Project Invoice Layout"	""	"pjilmt.p"	""
"US"	"10.9"	13	"Invoice Generation"	""	"pjivgen.p"	""
"US"	"10.9"	24	"Invoice Schedule Control"	""	"pjivpm.p"	""
"US"	"10"	11	"Project Reports Menu"	""	"10.11"	""
"US"	"10.11"	1	"Project Report"	""	"pjpjrp01.p"	""
"US"	"10.11"	7	"Project Transactions Inquiry"	""	"pjshiq.p"	""
"US"	"10.11"	8	"Project Transactions Report"	""	"pjshrp.p"	""
"US"	"10.11"	14	"Project-PAO WIP Report"	""	"pjpjrp10.p"	""
"US"	"10.11"	15	"PAO WIP Status Report"	""	"pjpjrp11.p"	""
"US"	"10.11"	16	"Project WIP Report"	""	"pjpjrp20.p"	""
"US"	"10.11"	19	"Project Invoice Detail Report"	""	"pjpjrp12.p"	""
"US"	"10"	13	"End User Address Menu"	""	"10.13"	""
"US"	"10.13"	1	"End User Address Maintenance"	""	"adeumt.p"	""
"US"	"10.13"	2	"End User Address Browse"	""	"adbr007.p"	""
"US"	"10.13"	3	"End User Address Report"	""	"adeurp.p"	""
"US"	"10.13"	24	"End User Control"	""	"fseucpm.p"	""
"US"	"10"	15	"Engineer Menu"	""	"10.15"	""
"US"	"10.15"	1	"Engineer Maintenance"	""	"fsegmt.p"	""
"US"	"10.15"	4	"Engineer Status Maintenance"	""	"fsessmt.p"	""
"US"	"10.15"	5	"Engineer Skills Maintenance"	""	"fsegsmt.p"	""
"US"	"10"	17	"Area Menu"	""	"10.17"	""
"US"	"10.17"	1	"Area Maintenance"	""	"fsregmt.p"	""
"US"	"10.17"	2	"Area Browse"	""	"gpbr346.p"	""
"US"	"10.17"	5	"Area Structure Maintenance"	""	"fssvar.p"	""
"US"	"10.17"	6	"Area Structure Inquiry"	""	"fssvariq.p"	""
"US"	"10"	19	"Project Pricing Menu"	""	"10.19"	""
"US"	"10.19"	1	"Project Pricing Maintenance"	""	"pjfpcmt.p"	""
"US"	"10.19"	2	"Project Pricing Inquiry"	""	"pjfpciq.p"	""
"US"	"10.19"	3	"Project Pricing Report"	""	"pjfpcrp.p"	""
"US"	"10"	21	"Project Realization Setup Menu"	""	"10.21"	""
"US"	"10.21"	1	"Work Code Maintenance"	""	"fsfwkmt.p"	""
"US"	"10.21"	2	"Work Code Inquiry"	""	"fsfwkiq.p"	""
"US"	"10.21"	3	"Work Code Report"	""	"fsfwkrp.p"	""
"US"	"10.21"	5	"Invoice Sort Maintenance"	""	"fsfismt.p"	""
"US"	"10.21"	6	"Invoice Sort Inquiry"	""	"fsfisiq.p"	""
"US"	"10.21"	7	"Invoice Sort Report"	""	"fsfisrp.p"	""
"US"	"10.21"	9	"Service Category Maintenance"	""	"fsfscmt.p"	""
"US"	"10.21"	10	"Service Category Inquiry"	""	"fsfsciq.p"	""
"US"	"10.21"	11	"Service Category Report"	""	"fsfscrp.p"	""
"US"	"10.21"	13	"Default PRM Site Maintenance"	""	"pjrdfmt.p"	""
"US"	"10.21"	14	"Default PRM Site Browse"	""	"pjbr030.p"	""
"US"	"10.21"	15	"Default PRM Site Report"	""	"pjrdfrp.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      19                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"10.21"	17	"Return Status Maintenance"	""	"fsfpstmt.p"	""
"US"	"10.21"	18	"Return Status Inquiry"	""	"fsfpstiq.p"	""
"US"	"10.21"	19	"Return Status Report"	""	"fsfpstrp.p"	""
"US"	"10.21"	21	"Project Type Maintenance"	""	"pjsvmt.p"	""
"US"	"10.21"	22	"Project Type Browse"	""	"pjbr031.p"	""
"US"	"10.21"	23	"Project Type Report"	""	"pjsvrp.p"	""
"US"	"10"	23	"Project Close Menu"	""	"10.23"	""
"US"	"10.23"	1	"Project Line Close Report"	""	"pjclrp.p"	""
"US"	"10.23"	2	"Project Activity Close"	""	"pjpjcl.p"	""
"US"	"10.23"	3	"Project Accounting Close"	""	"pjclswip.p"	""
"US"	"10.23"	23	"Closed Project Delete/Archive"	""	"pjpjup.p"	""
"US"	"10"	24	"Project Realization Control"	""	"pjpjpm.p"	""
"US"	"0"	11	"Service/Support"	""	"11"	""
"US"	"11"	1	"Call Management Menu"	""	"11.1"	""
"US"	"11.1"	1	"Call Activities Menu"	""	"11.1.1"	""
"US"	"11.1.1"	1	"Call Maintenance"	""	"fscamt.p"	""
"US"	"11.1.1"	2	"Call Inquiry"	""	"fscaiq02.p"	""
"US"	"11.1.1"	3	"Call Detail Inquiry"	""	"fscaiq.p"	""
"US"	"11.1.1"	4	"Call Print"	""	"fscarp.p"	""
"US"	"11.1.1"	5	"Call Print with History"	""	"fscarp02.p"	""
"US"	"11.1.1"	7	"Call Quote Maintenance"	""	"fscqmt.p"	""
"US"	"11.1.1"	8	"Call Quote Inquiry"	""	"fscqiq.p"	""
"US"	"11.1.1"	9	"Call Quote Detail Inquiry"	""	"fscqtiq.p"	""
"US"	"11.1.1"	10	"Call Quote Print"	""	"fscqrp.p"	""
"US"	"11.1.1"	11	"Call Quote Release to Recording"	""	"fscqca.p"	""
"US"	"11.1.1"	12	"Copy Call Quote"	""	"fscqcp.p"	""
"US"	"11.1.1"	13	"Call Activity Recording"	""	"fscarmt.p"	""
"US"	"11.1.1"	14	"Call Activity Inquiry"	""	"fscariq.p"	""
"US"	"11.1.1"	15	"Call Invoice Recording"	""	"fscaimt.p"	""
"US"	"11.1.1"	21	"Closed Call Move to History"	""	"fscacls.p"	""
"US"	"11.1.1"	22	"Expired Quote Move to History"	""	"fscqup.p"	""
"US"	"11.1.1"	23	"Call/Quote History Delete/Arc"	""	"fscaarc.p"	""
"US"	"11.1"	6	"Call Queue Manager"	""	"fsquemg.p"	""
"US"	"11.1"	8	"Call Generator"	""	"fscagen.p"	""
"US"	"11.1"	13	"Call Escalation Menu"	""	"11.1.13"	""
"US"	"11.1.13"	1	"Escalation Maintenance"	""	"fsesmt.p"	""
"US"	"11.1.13"	2	"Escalation Inquiry"	""	"fsesiq.p"	""
"US"	"11.1.13"	13	"Escalation Monitor"	""	"fsesmgr.p"	""
"US"	"11.1.13"	24	"Escalation Control"	""	"fsescpm.p"	""
"US"	"11.1"	15	"Service Request Menu"	""	"11.1.15"	""
"US"	"11.1.15"	1	"Service Request Maintenance"	""	"fssrmt.p"	""
"US"	"11.1.15"	2	"Service Request Browse"	""	"fsbr018.p"	""
"US"	"11.1.15"	3	"Service Request Report"	""	"fssrrp.p"	""
"US"	"11.1.15"	7	"SR Status Code Maintenance"	""	"fssrsmt.p"	""
"US"	"11.1.15"	8	"SR Status Code Browse"	""	"fsbr019.p"	""
"US"	"11.1.15"	10	"SR Queue Maintenance"	""	"fssrqmt.p"	""
"US"	"11.1.15"	11	"SR Queue Browse"	""	"gpbr341.p"	""
"US"	"11.1.15"	13	"Service Request Queue Manager"	""	"fssrmg.p"	""
"US"	"11.1.15"	23	"Service Request Delete/Archive"	""	"fssrarc.p"	""
"US"	"11.1.15"	24	"Service Request Control"	""	"fssrpm.p"	""
"US"	"11.1"	19	"Call Reports Menu"	""	"11.1.19"	""
"US"	"11.1.19"	1	"Total Calls by Assigned Inquiry"	""	"fscarp10.p"	""
"US"	"11.1.19"	2	"Total Calls by Queue Inquiry"	""	"fscarp11.p"	""
"US"	"11.1.19"	5	"Warranty Cost Report"	""	"fswarrp.p"	""
"US"	"11.1"	21	"Call Setup Menu"	""	"11.1.21"	""
"US"	"11.1.21"	1	"Call Status Code Maintenance"	""	"fscasmt.p"	""
"US"	"11.1.21"	2	"Call Status Code Inquiry"	""	"fscasiq.p"	""
"US"	"11.1.21"	4	"Call Types Maintenance"	""	"fsfctmt.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      20                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"11.1.21"	5	"Call Types Browse"	""	"fsbr028.p"	""
"US"	"11.1.21"	7	"Call Queue Maintenance"	""	"fscaqmt.p"	""
"US"	"11.1.21"	8	"Call Queue Browse"	""	"fsbr026.p"	""
"US"	"11.1.21"	10	"Call Default Maintenance"	""	"fscdfmt.p"	""
"US"	"11.1"	24	"Call Management Control"	""	"fscapm.p"	""
"US"	"11"	3	"Installed Base Menu"	""	"11.3"	""
"US"	"11.3"	1	"Installed Base Item Maintenance"	""	"fsisbmt.p"	""
"US"	"11.3"	2	"Installed Base Inquiry"	""	"fsbmisiq.p"	""
"US"	"11.3"	3	"Installed Base Report"	""	"fsisrp02.p"	""
"US"	"11.3"	5	"Installed Configuration Maint"	""	"fsbmismt.p"	""
"US"	"11.3"	7	"Service Item Maintenance"	""	"fsptmt.p"	""
"US"	"11.3"	9	"Service Item by Site Maintenance"	""	"fspfdmt.p"	""
"US"	"11.3"	12	"Field Notification Menu"	""	"11.3.12"	""
"US"	"11.3.12"	1	"Field Notification Maintenance"	""	"fsfnmt.p"	""
"US"	"11.3.12"	2	"Field Notification Inquiry"	""	"fsfniq.p"	""
"US"	"11.3.12"	3	"Field Notification Report"	""	"fsfnrp.p"	""
"US"	"11.3.12"	23	"Field Notification Del/Archive"	""	"fsfnarc.p"	""
"US"	"11.3"	13	"Installed Item Move"	""	"fsisbmv.p"	""
"US"	"11.3"	15	"Warranty Type Maintenance"	""	"fssvwmt.p"	""
"US"	"11.3"	16	"Warranty Type Inquiry"	""	"fssvwiq.p"	""
"US"	"11.3"	17	"Warranty Type Report"	""	"fssvwrp.p"	""
"US"	"11.3"	21	"Installed Base Marketing Letters"	""	"fsletrp.p"	""
"US"	"11.3"	22	"Installed Base History"	""	"11.3.22"	""
"US"	"11.3.22"	2	"ISB History Browse"	""	"fsbr056.p"	""
"US"	"11.3.22"	3	"ISB History Report"	""	"fsftchrp.p"	""
"US"	"11.3.22"	23	"ISB History Delete/Archive"	""	"fsftchup.p"	""
"US"	"11.3"	23	"Installed Config Table Rebuild"	""	"fseuisb.p"	""
"US"	"11.3"	26	"Installed Base Rebuild"	""	"utisbrb.p"	""
"US"	"11"	5	"Contract Management Menu"	""	"11.5"	""
"US"	"11.5"	1	"Contract Quote Menu"	""	"11.5.1"	""
"US"	"11.5.1"	1	"Contract Quote Maintenance"	""	"fsqomt.p"	""
"US"	"11.5.1"	2	"Contract Quote Inquiry"	""	"fsqoiq.p"	""
"US"	"11.5.1"	3	"Contract Quote Print"	""	"fsqorp.p"	""
"US"	"11.5.1"	5	"Contract Quote Release to Contr"	""	"fsqosa01.p"	""
"US"	"11.5.1"	6	"Contract Quote Copy from Quote"	""	"fsqosa02.p"	""
"US"	"11.5.1"	7	"Contract Quote Copy from Contr"	""	"fsqosa04.p"	""
"US"	"11.5"	7	"Contract Additional Charges"	""	"fsscamt.p"	""
"US"	"11.5"	8	"Additional Charges Inquiry"	""	"fsscaiq.p"	""
"US"	"11.5"	10	"Contract Type Maintenance"	""	"fssvsmt.p"	""
"US"	"11.5"	11	"Contract Type Inquiry"	""	"fssvsiq.p"	""
"US"	"11.5"	12	"Contract Type Report"	""	"fssvsrp.p"	""
"US"	"11.5"	13	"Contracts Menu"	""	"11.5.13"	""
"US"	"11.5.13"	1	"Contract Maintenance"	""	"fssamt.p"	""
"US"	"11.5.13"	2	"Contract Inquiry"	""	"fssaiq.p"	""
"US"	"11.5.13"	3	"Contract Billing History Inquiry"	""	"fssaiq04.p"	""
"US"	"11.5.13"	4	"Contract Print"	""	"fssarp.p"	""
"US"	"11.5.13"	6	"Contract Copy to Contract"	""	"fsqosa03.p"	""
"US"	"11.5.13"	8	"Renew Single Contract"	""	"fsqosa05.p"	""
"US"	"11.5.13"	10	"Renewal Process/Report"	""	"fssaexp.p"	""
"US"	"11.5.13"	21	"Contract Reports Menu"	""	"11.5.13.21"	""
"US"	"11.5.13.21"	1	"Contract Cash Flow Report"	""	"fssarp06.p"	""
"US"	"11.5.13.21"	2	"Contract Deferred Income Report"	""	"fssarp07.p"	""
"US"	"11.5.13.21"	4	"Limits Consumption Inquiry"	""	"fssaliq.p"	""
"US"	"11.5.13.21"	5	"Limits Consumption Report"	""	"fssalrp.p"	""
"US"	"11.5.13"	23	"Contract Delete/Archive"	""	"fssaarc.p"	""
"US"	"11.5.13"	25	"Contract Utilities"	""	"11.5.13.25"	""
"US"	"11.5.13.25"	1	"Contract Next Bill Adjustment"	""	"fssastrt.p"	""
"US"	"11.5.13.25"	2	" Recalculate Contract Taxes"	""	"utsatxcl.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      21                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"11.5.13.25"	3	"Initialize List Prices"	""	"uxsadprl.p"	""
"US"	"11.5.13.25"	4	"Change Deferred/Accrued Accounts"	""	"uxssmen3.p"	""
"US"	"11.5"	18	"Contract Billing Menu"	""	"11.5.18"	""
"US"	"11.5.18"	1	"Billing Cycle Code Maintenance"	""	"fssbcmt.p"	""
"US"	"11.5.18"	13	"Billing Release to Invoice"	""	"fssais.p"	""
"US"	"11.5.18"	14	"Billing Detail Report"	""	"fssarp08.p"	""
"US"	"11.5.18"	15	"Contract Invoice Reprint"	""	"fssairp.p"	""
"US"	"11.5.18"	18	"Billing Reversal Maintenance"	""	"fssaisr.p"	""
"US"	"11.5.18"	19	"Billing Date Correction"	""	"fssaub.p"	""
"US"	"11.5.18"	21	"Revenue Recognition"	""	"fssdefre.p"	""
"US"	"11.5.18"	22	"Deferred/Accrued Revenue Report"	""	"fssdefrp.p"	""
"US"	"11.5.18"	23	"Revenue Delete/Archive"	""	"fsdefarc.p"	""
"US"	"11.5.18"	25	"Billing Utilities"	""	"11.5.18.25"	""
"US"	"11.5.18.25"	1	"Service Ctrct Next Bill Adjustmt"	""	"fssastrt.p"	""
"US"	"11.5"	24	"Contract Control"	""	"fssapm.p"	""
"US"	"11"	7	"RMA/RTS Menu"	""	"11.7"	""
"US"	"11.7"	1	"Return Material Menu (RMA)"	""	"11.7.1"	""
"US"	"11.7.1"	1	"RMA Maintenance"	""	"fsrmamt.p"	""
"US"	"11.7.1"	2	"RMA Browse"	""	"fsbr014.p"	""
"US"	"11.7.1"	3	"RMA Print"	""	"fsrmrp08.p"	""
"US"	"11.7.1"	5	"RMA Release to Work Order"	""	"fsrmarel.p"	""
"US"	"11.7.1"	6	"RMA Confirmation"	""	"fsrmaco.p"	""
"US"	"11.7.1"	13	"RMA Receipts"	""	"fsrmais.p"	""
"US"	"11.7.1"	15	"RMA Shipping Report"	""	"fsrmrp06.p"	""
"US"	"11.7.1"	16	"RMA Shipments"	""	"fsrmash.p"	""
"US"	"11.7.1"	17	"RMA Shipment History"	""	"fsrmaq04.p"	""
"US"	"11.7.1"	18	"RMA by RMA Number Report"	""	"fsrmrp01.p"	""
"US"	"11.7.1"	19	"RMA by Customer Report"	""	"fsrmrp02.p"	""
"US"	"11.7.1"	20	"RMA by Item Report"	""	"fsrmrp03.p"	""
"US"	"11.7.1"	21	"RMA by Completion Due Report"	""	"fsrmrp05.p"	""
"US"	"11.7"	3	"Return to Supplier Menu (RTS)"	""	"11.7.3"	""
"US"	"11.7.3"	1	"RTS Maintenance"	""	"fsrtvmt.p"	""
"US"	"11.7.3"	13	"RTS Receipts"	""	"fsrtvrc.p"	""
"US"	"11.7.3"	16	"RTS Shipments"	""	"fsrtvis.p"	""
"US"	"11.7.3"	18	"RTS by RTS Number Report"	""	"fsrtrp01.p"	""
"US"	"11.7.3"	19	"RTS by Supplier Report"	""	"fsrtrp02.p"	""
"US"	"11.7.3"	20	"RTS by Item Report"	""	"fsrtrp03.p"	""
"US"	"11.7.3"	21	"RTS by Completion Due Report"	""	"fsrtrp05.p"	""
"US"	"11.7"	24	"RMA/RTS Control"	""	"fsrmcpm.p"	""
"US"	"11"	9	"End User Address Menu"	""	"11.9"	""
"US"	"11.9"	1	"End User Address Maintenance"	""	"adeumt.p"	""
"US"	"11.9"	2	"End User Address Browse"	""	"adbr007.p"	""
"US"	"11.9"	3	"End User Address Report"	""	"adeurp.p"	""
"US"	"11.9"	24	"End User Control"	""	"fseucpm.p"	""
"US"	"11"	11	"Material Order Menu"	""	"11.11"	""
"US"	"11.11"	1	"Material Order Maintenance"	""	"fseomt.p"	""
"US"	"11.11"	2	"Material Order Confirmation"	""	"fseoco.p"	""
"US"	"11.11"	4	"MO Manual Allocations"	""	"fseoal.p"	""
"US"	"11.11"	5	"MO Automatic Allocations"	""	"fseoal1.p"	""
"US"	"11.11"	6	"Material Order Shipments"	""	"fseops.p"	""
"US"	"11.11"	8	"MO Direct/Pending Returns"	""	"fseore.p"	""
"US"	"11.11"	9	"MO Pending Return Report"	""	"fspenrp.p"	""
"US"	"11.11"	11	"Open Material Order Report"	""	"fseorp1.p"	""
"US"	"11.11"	12	"Material Order Backlog Report"	""	"fseodl.p"	""
"US"	"11.11"	13	"Material Order Shipment Report"	""	"fseorp2.p"	""
"US"	"11.11"	24	"Material Order Control"	""	"fseopm.p"	""
"US"	"11"	13	"Engineer Menu"	""	"11.13"	""
"US"	"11.13"	1	"Engineer Maintenance"	""	"fsegmt.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      22                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"11.13"	4	"Engineer Status Maintenance"	""	"fsessmt.p"	""
"US"	"11.13"	5	"Engineer Skills Maintenance"	""	"fsegsmt.p"	""
"US"	"11.13"	9	"On-Call Maintenance"	""	"fsocmmt.p"	""
"US"	"11.13"	10	"On-Call Inquiry"	""	"fsocmiq.p"	""
"US"	"11.13"	15	"Engineer Schedule Menu"	""	"11.13.15"	""
"US"	"11.13.15"	1	"Engineer Master Schedule Maint"	""	"fseshmt.p"	""
"US"	"11.13.15"	2	"Engineer Master Schedule Inquiry"	""	"fseshiq.p"	""
"US"	"11.13.15"	4	"Engineer Detail Schedule Maint"	""	"fsegdmt.p"	""
"US"	"11.13.15"	5	"Engineer Detail Schedule Inquiry"	""	"fsegdiq.p"	""
"US"	"11.13.15"	8	"Engineer Assignment Maint"	""	"fsegtmt.p"	""
"US"	"11.13.15"	9	"Engineer Diary"	""	"fsegrp02.p"	""
"US"	"11.13.15"	10	"Engineer Calendar"	""	"fsegrp01.p"	""
"US"	"11.13.15"	11	"Engineer Availability Inquiry"	""	"fsegwiq.p"	""
"US"	"11.13.15"	17	"Engineer Holiday Maintenance"	""	"fsfshemt.p"	""
"US"	"11.13.15"	18	"Engineer Holiday Inquiry"	""	"fsfsheiq.p"	""
"US"	"11.13.15"	24	"Engineer Schedule Control"	""	"fsegcpm.p"	""
"US"	"11.13.15"	25	"Engineer Schedule Utilities"	""	"11.13.15.25"	""
"US"	"11.13.15.25"	1	"Rebuild Engineer Schedules"	""	"utfseng.p"	""
"US"	"11.13"	17	"Engineer Paging Menu"	""	"11.13.17"	""
"US"	"11.13.17"	1	"Paging Initiation"	""	"fspghmt.p"	""
"US"	"11.13.17"	2	"Paging Status Update"	""	"fspghup.p"	""
"US"	"11.13.17"	3	"Paging Browse"	""	"fsbr012.p"	""
"US"	"11.13.17"	24	"Paging Control"	""	"fspgcpm.p"	""
"US"	"11.13"	25	"Initialize Engineer Addresses"	""	"uxengad.p"	""
"US"	"11"	15	"Area Menu"	""	"11.15"	""
"US"	"11.15"	1	"Area Maintenance"	""	"fsregmt.p"	""
"US"	"11.15"	2	"Area Browse"	""	"gpbr346.p"	""
"US"	"11.15"	5	"Area Structure Maintenance"	""	"fssvar.p"	""
"US"	"11.15"	6	"Area Structure Inquiry"	""	"fssvariq.p"	""
"US"	"11.15"	9	"Area Holiday Maintenance"	""	"fsfshamt.p"	""
"US"	"11.15"	10	"Area Holiday Inquiry"	""	"fsfshaiq.p"	""
"US"	"11"	17	"Pricing Menu"	""	"11.17"	""
"US"	"11.17"	1	"Service Pricing Maintenance"	""	"fsfpcmt.p"	""
"US"	"11.17"	2	"Service Pricing Inquiry"	""	"fsfpciq.p"	""
"US"	"11.17"	3	"Service Pricing Report"	""	"fsfpcrp.p"	""
"US"	"11.17"	4	"Service Price List Copy"	""	"fsfpccp.p"	""
"US"	"11"	19	"Service Structures/Routings Menu"	""	"11.19"	""
"US"	"11.19"	1	"Service BOM Code Maintenance"	""	"fsbommt.p"	""
"US"	"11.19"	2	"Service BOM Code Inquiry"	""	"fsbomiq.p"	""
"US"	"11.19"	3	"Service BOM Code Report"	""	"fsbomrp.p"	""
"US"	"11.19"	5	"Service Structure Maintenance"	""	"fspsmt.p"	""
"US"	"11.19"	6	"Service Structure Inquiry"	""	"fspsiq.p"	""
"US"	"11.19"	7	"Service Structure Report"	""	"fspsrp.p"	""
"US"	"11.19"	9	"Service Structure Copy"	""	"fspscp.p"	""
"US"	"11.19"	13	"Service Work Center Maintenance"	""	"fswcmt.p"	""
"US"	"11.19"	14	"Service Work Center Inquiry"	""	"fswciq.p"	""
"US"	"11.19"	15	"Service Work Center Report"	""	"fswcrp.p"	""
"US"	"11.19"	17	"Service Routing Maintenance"	""	"fsromt.p"	""
"US"	"11.19"	18	"Service Routing Inquiry"	""	"fsroiq.p"	""
"US"	"11.19"	19	"Service Routing Report"	""	"fsrorp.p"	""
"US"	"11.19"	20	"Service Routing Copy"	""	"fsrocp.p"	""
"US"	"11.19"	21	"Service Std Operation Maint"	""	"fsopmmt.p"	""
"US"	"11.19"	22	"Standard Operation Browse"	""	"rwbr002.p"	""
"US"	"11.19"	23	"Service Std Operation Report"	""	"fsopmrp.p"	""
"US"	"11"	21	"Service/Support Setup Menu"	""	"11.21"	""
"US"	"11.21"	1	"Work Code Maintenance"	""	"fsfwkmt.p"	""
"US"	"11.21"	2	"Work Code Inquiry"	""	"fsfwkiq.p"	""
"US"	"11.21"	3	"Work Code Report"	""	"fsfwkrp.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      23                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"11.21"	5	"Invoice Sort Maintenance"	""	"fsfismt.p"	""
"US"	"11.21"	6	"Invoice Sort Inquiry"	""	"fsfisiq.p"	""
