xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"ch"	"7.18.4"	2	"°´¿âÎ»Î¯ÍĞ¿â´æ"	""	"iclorp02.p"	""
"ch"	"7.18.4"	3	"°´¶©µ¥Î¯ÍĞ¿â´æ"	""	"socnrp01.p"	""
"ch"	"7.18.4"	4	"°´´øĞòºÅ¶©µ¥Î¯ÍĞ"	""	"socnrp06.p"	""
"ch"	"7.18.4"	7	"°´¶©µ¥±¨¸æ¹ıÆÚ¿â´æ"	""	"socnairp.p"	""
"ch"	"7.18.4"	8	"°´Ôª¼ş±¨¸æ¹ıÆÚ¿â´æ"	""	"socnair1.p"	""
"ch"	"7.18.4"	9	"°´´øĞòºÅ¶©µ¥¹ıÆÚ¿â´æ"	""	"socnrp07.p"	""
"ch"	"7.18.4"	13	"¿â´æÊ¹ÓÃ±¨±í"	""	"socnrp04.p"	""
"ch"	"7.18.4"	14	"ÊÚÈ¨Ê¹ÓÃ±¨±í"	""	"socnrp09.p"	""
"ch"	"7.18.4"	15	"Ë³ĞòÊ¹ÓÃ±¨±í"	""	"socnrp08.p"	""
"ch"	"7.18.4"	16	"°´¶©µ¥±¨¸æÓÃÁ¿"	""	"socnrp02.p"	""
"ch"	"7.18.4"	17	"°´´øĞòºÅ¶©µ¥±¨¸æÓÃÁ¿"	""	"socnrp10.p"	""
"ch"	"7.18"	7	"Î¯ÍĞ¿â´æ×ªÒÆ"	""	"socnxfer.p"	""
"ch"	"7.18"	10	"¹ıÆÚ¿â´æ¸üĞÂ"	""	"socnaimt.p"	""
"ch"	"7.18"	11	"¹ıÆÚ¿â´æÅú´Î¸üĞÂ"	""	"socnaiup.p"	""
"ch"	"7.18"	13	"¿â´æÊ¹ÓÃ´´½¨"	""	"socnuac.p"	""
"ch"	"7.18"	14	"ÊÚÈ¨Ê¹ÓÃ´´½¨"	""	"socnuac3.p"	""
"ch"	"7.18"	15	"Ë³ĞòÊ¹ÓÃ´´½¨"	""	"socnuac5.p"	""
"ch"	"7.18"	16	"Ê¹ÓÃ²éÑ¯"	""	"socnuiq.p"	""
"ch"	"7.18"	17	"ÊÚÈ¨Ê¹ÓÃ²éÑ¯"	""	"socnuaiq.p"	""
"ch"	"7.18"	18	"Ë³ĞòÊ¹ÓÃ²éÑ¯"	""	"socnusiq.p"	""
"ch"	"7.18"	21	"Î¯ÍĞ¿â´æµ÷Õû"	""	"socnadj.p"	""
"ch"	"7.18"	22	"Ê¹ÓÃ´´½¨³·Ïû"	""	"socnundo.p"	""
"ch"	"7.18"	24	"¿Í»§Î¯ÍĞ¿ØÖÆ"	""	"socncpm.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      20                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"7"	20	"Ô¤¶¨¼Û¹ÜÀí²Ëµ¥"	""	"7.20"	""
"ch"	"7"	21	"µêÃæ×ÛºÏ²Ëµ¥"	""	"7.21"	""
"ch"	"7.21"	1	"Íâ²¿µØÖ·½»²æ²Î¿¼ä¯ÀÀ"	""	"adbr024.p"	""
"ch"	"7.21"	2	"ĞÅÓÃ¿¨ÊÂÎñä¯ÀÀ"	""	"sobr018.p"	""
"ch"	"7.21"	3	"µêÃæÏúÊÛ¶©µ¥ä¯ÀÀ"	""	"sobr019.p"	""
"ch"	"7.21"	24	"µêÃæ¿ØÖÆ"	""	"ncpm.p"	""
"ch"	"7"	22	"PRO/PLUS ¼¯×°ÏäºÍÏî·ÑÓÃ"	""	"7.22"	""
"ch"	"7.22"	1	"ÊÕ·ÑÀàĞÍÎ¬»¤"	""	"cctmt.p"	""
"ch"	"7.22"	2	"ÊÕ·ÑÀàĞÍ²éÑ¯"	""	"cctiq.p"	""
"ch"	"7.22"	5	"»õÎï·¢Íù/¼¯×°Ïä·ÑÓÃÎ¬»¤"	""	"ccscmt.p"	""
"ch"	"7.22"	6	"»õÎï·¢Íù/¼¯×°Ïä·ÑÓÃ²éÑ¯"	""	"ccsciq.p"	""
"ch"	"7.22"	7	"»õÎï·¢Íù/¼¯×°Ïä·ÑÓÃ±¨±í"	""	"ccscpr.p"	""
"ch"	"7.22"	10	"¼¯×°ÏäÏîÄ¿Î¬»¤"	""	"ccpmt.p"	""
"ch"	"7.22"	11	"¼¯×°Ïä²éÑ¯"	""	"ccpiq.p"	""
"ch"	"7.22"	12	"¼¯×°ÏäÊı¾İ±¨±í"	""	"ccprp.p"	""
"ch"	"7.22"	13	"¶©µ¥Ïî·ÑÓÃÎ¬»¤"	""	"rcslcmt.p"	""
"ch"	"7.22"	15	"»õÎï·¢Íù¿ØÖÆÎ¬»¤"	""	"cclspm.p"	""
"ch"	"7.22"	16	"»õÎï·¢Íù¿ØÖÆ²éÑ¯"	""	"cclsiq.p"	""
"ch"	"7.22"	17	"»õÎï·¢Íù¿ØÖÆ±¨±í"	""	"cclspr.p"	""
"ch"	"7.22"	19	"¼¯×°ÏäÊ¹ÓÃ±¨±í"	""	"ccurp.p"	""
"ch"	"7.22"	24	"¼¯×°Ïä/ÏîÄ¿·ÑÓÃ¿ØÖÆ"	""	"cclpm.p"	""
"ch"	"7"	23	"·şÎñ/ĞŞÀí¶©µ¥²Ëµ¥"	""	"7.23"	""
"ch"	"7.23"	1	"·şÎñ/ĞŞÀíµ¥Î¬»¤"	""	"srsromt.p"	"srsromt.hlp"
"ch"	"7.23"	2	"·şÎñ/ĞŞÀíµ¥´òÓ¡"	""	"srsrorp.p"	"srsrorp.hlp"
"ch"	"7.23"	13	"°´×´Ì¬ÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr001.p"	"srsroiq1.hlp"
"ch"	"7.23"	14	"°´¹ÊÕÏÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr002.p"	"srsroiq2.hlp"
"ch"	"7.23"	15	"°´³Ğ°ìÈËÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr003.p"	"srsroiq3.hlp"
"ch"	"7.23"	16	"°´ÈÕÆÚÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr004.p"	"srsroiq4.hlp"
"ch"	"7.23"	17	"°´Áã¼şºÅÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr005.p"	"srsroiq5.hlp"
"ch"	"7.23"	18	"°´ÀàĞÍÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr006.p"	"srsroiq6.hlp"
"ch"	"7.23"	19	"°´´¦ÖÃÂëÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr007.p"	"srsroiq7.hlp"
"ch"	"7.23"	20	"°´¿Í»§ÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"srbr008.p"	"srsroiq8.hlp"
"ch"	"7.23"	23	"·şÎñ/ĞŞÀíµ¥µÄÉ¾³ı/´æµµ"	""	"srsroup.p"	"srsroup.hlp"
"ch"	"7.23"	24	"S/RO ¿ØÖÆ"	""	"srsropm.p"	"srsropm.hlp"
"ch"	"7"	25	"¿Í»§¶©µ¥ÊµÓÃ³ÌĞò²Ëµ¥"	""	"7.25"	""
"ch"	"7.25"	2	"ÉèÖÃ¶à¸öBOL´òÓ¡ÊµÓÃ³ÌĞò"	""	"utsoship.p"	""
"ch"	"7.25"	3	"¿Í»§¶©µ¥Åú´¦Àí·¢»õ´¦Àí³ÌĞò"	""	"soisbt.p"	"soisbt.hlp"
"ch"	"7.25"	4	"ÖØ¼ÆÔ¤²âÊÛ³öÊıÁ¿"	""	"utfcsqty.p"	""
"ch"	"7.25"	5	"¹Ì¶¨SO/·¢Æ±Áã¼ş³É±¾"	""	"uxcstfix.p"	""
"ch"	"0"	8	"ÅäÖÃ²úÆ·"	""	"8"	""
"ch"	"8"	1	"ÅäÖÃ½á¹¹Î¬»¤"	""	"fopsmt01.p"	"fopsmt01.hlp"
"ch"	"8"	2	"ÅäÖÃ½á¹¹²éÑ¯"	""	"fopsiq02.p"	"fopsiq02.hlp"
"ch"	"8"	3	"ÅäÖÃ½á¹¹±¨±í"	""	"fopsrp.p"	"fopsrp.hlp"
"ch"	"8"	5	"¿Í»§¶©µ¥ÎïÁÏÇåµ¥ä¯ÀÀ"	""	"fobr001.p"	"fosobiq.hlp"
"ch"	"8"	6	"¿Í»§¶©µ¥ÎïÁÏÇåµ¥±¨±í"	""	"fosobrp.p"	"fosobrp.hlp"
"ch"	"8"	8	"ÏúÊÛ±¨¼ÛÎïÁÏÇåµ¥ä¯ÀÀ"	""	"fobr002.p"	"fosqbiq.hlp"
"ch"	"8"	9	"ÏúÊÛ±¨¼ÛÎïÁÏÇåµ¥±¨±í"	""	"fosqbrp.p"	"fosqbrp.hlp"
"ch"	"8"	13	"¿Í»§¶©µ¥ÓÃÓÚÉú³É¼Ó¹¤µ¥"	""	"fosorel.p"	"fosorel.hlp"
"ch"	"8"	14	"¸ß¼¶ÅäÖÃÆ÷²Ëµ¥"	""	"8.14"	""
"ch"	"8.14"	1	"ÅäÖÃÏîÄ¿Î¬»¤"	""	"cfptmt.p"	""
"ch"	"8.14"	2	"ÅäÖÃÏîÄ¿-µØµãÎ¬»¤"	""	"cfpsmt.p"	""
"ch"	"8.14"	24	"ÅäÖÃÆ÷¿ØÖÆ"	""	"cfpm.p"	""
"ch"	"8"	24	"ÅäÖÃ²úÆ·¿ØÖÆ"	""	"fopm.p"	"fopm.hlp"
"ch"	"0"	9	"¿Í»§»¯³ÌĞò[C]"	""	"9"	""
"ch"	"9"	1	"ËÍ»õ¶¯Ì¬¹ÜÀí±í[C]"	""	"xxdtbrp1.p"	""
"ch"	"9"	2	"ÍÆÏú×éÍ¨ÓÃ´úÂëµ¼Èë[C]"	""	"xxinpt01.p"	""
"ch"	"9"	3	"ÍÆÏú×éÎ¬»¤[C]"	""	"xxmgcdmt.p"	""
"ch"	"0"	10	"ÏîÄ¿ÊµÏÖ"	""	"10"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      21                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"10"	1	"·şÎñ/ĞŞÀíµ¥Î¬»¤"	""	"10.1"	""
"ch"	"10.1"	1	"ÏîÄ¿Î¬»¤"	""	"pjpjmt.p"	""
"ch"	"10.1"	2	"ÏîÄ¿²éÑ¯"	""	"pjpjiq.p"	""
"ch"	"10.1"	3	"ÏîÄ¿Ï¸½Ú²éÑ¯"	""	"pjpjiq01.p"	""
"ch"	"10.1"	4	"´òÓ¡ÏîÄ¿"	""	"pjpjrp14.p"	""
"ch"	"10"	3	"ÏîÄ¿Ô¤Ëã²Ëµ¥"	""	"10.3"	""
"ch"	"10.3"	1	"ÏîÄ¿Ô¤ËãÀÛ¼Ó"	""	"pjbgrol.p"	""
"ch"	"10.3"	3	"ÏîÄ¿Ô¤ËãÎ¬»¤"	""	"pjbgmt.p"	""
"ch"	"10.3"	13	"ÏîÄ¿Ô¤Ëã±¨±í"	""	"pjbgrp.p"	""
"ch"	"10"	5	"ÏîÄ¿»î¶¯¶©µ¥²Ëµ¥"	""	"10.5"	""
"ch"	"10.5"	1	"ÏîÄ¿»î¶¯¶©µ¥Î¬»¤"	""	"pjclmt.p"	""
"ch"	"10.5"	2	"ÏîÄ¿»î¶¯¶©µ¥²éÑ¯"	""	"pjcliq02.p"	""
"ch"	"10.5"	4	"ÏîÄ¿»î¶¯¶©µ¥Ï¸½Ú²éÑ¯"	""	"pjcliq03.p"	""
"ch"	"10.5"	5	"´òÓ¡ÏîÄ¿»î¶¯¶©µ¥"	""	"pjclrp01.p"	""
"ch"	"10.5"	13	"ÏîÄ¿»î¶¯¼ÇÂ¼"	""	"pjcarmt.p"	""
"ch"	"10.5"	14	"ÏîÄ¿ÈË¹¤¼ÇÂ¼"	""	"pjlbrmt.p"	""
"ch"	"10.5"	16	"ÏîÄ¿»î¶¯¶©µ¥½áÊø"	""	"pjclcls.p"	""
"ch"	"10.5"	21	"ÏîÄ¿»î¶¯¶©µ¥ÉèÖÃ²Ëµ¥"	""	"10.5.21"	""
"ch"	"10.5.21"	1	"ÏîÄ¿»î¶¯¶©µ¥×´Ì¬´úÂëÎ¬»¤"	""	"pjcasmt.p"	""
"ch"	"10.5.21"	2	"ÏîÄ¿»î¶¯¶©µ¥×´Ì¬´úÂëä¯ÀÀ"	""	"pjbr015.p"	""
"ch"	"10.5.21"	4	"ÏîÄ¿»î¶¯¶©µ¥È±Ê¡Î¬»¤"	""	"pjcdfmt.p"	""
"ch"	"10.5.21"	5	"ÏîÄ¿»î¶¯¶©µ¥È±Ê¡ä¯ÀÀ"	""	"pjbr029.p"	""
"ch"	"10.5"	24	"PAO ¿ØÖÆ"	""	"pjclpm.p"	""
"ch"	"10"	7	"²ÄÁÏµ¥²Ëµ¥"	""	"10.7"	""
"ch"	"10.7"	1	"²ÄÁÏµ¥Î¬»¤"	""	"fseomt.p"	""
"ch"	"10.7"	2	"²ÄÁÏµ¥È·ÈÏ"	""	"fseoco.p"	""
"ch"	"10.7"	4	"²ÄÁÏµ¥ÊÖ¹¤·ÖÅä"	""	"fseoal.p"	""
"ch"	"10.7"	5	"²ÄÁÏµ¥×Ô¶¯·ÖÅä"	""	"fseoal1.p"	""
"ch"	"10.7"	6	"²ÄÁÏµ¥·¢»õ"	""	"fseops.p"	""
"ch"	"10.7"	8	"²ÄÁÏµ¥Ö±½Ó/´ı¶¨ÍË»Ø"	""	"fseore.p"	""
"ch"	"10.7"	9	"²ÄÁÏµ¥´ı¶¨ÍË»Ø±¨±í"	""	"fspenrp.p"	""
"ch"	"10.7"	11	"Î´½á²ÄÁÏµ¥±¨±í"	""	"fseorp1.p"	""
"ch"	"10.7"	12	"²ÄÁÏµ¥Ç·½»±¨±í"	""	"fseodl.p"	""
"ch"	"10.7"	13	"²ÄÁÏµ¥·¢»õ±¨±í"	""	"fseorp2.p"	""
"ch"	"10.7"	24	"²ÄÁÏµ¥¿ØÖÆ"	""	"fseopm.p"	""
"ch"	"10"	9	"ÏîÄ¿·¢Æ±ÈÕ³Ì²Ëµ¥"	""	"10.9"	""
"ch"	"10.9"	1	"·¢Æ±ÈÕ³ÌÎ¬»¤"	""	"pjismt.p"	""
"ch"	"10.9"	2	"·¢Æ±ÈÕ³Ì²éÑ¯"	""	"pjisiq.p"	""
"ch"	"10.9"	4	"ÏîÄ¿·¢Æ±²¼¾Ö"	""	"pjilmt.p"	""
"ch"	"10.9"	13	"·¢Æ±²úÉú"	""	"pjivgen.p"	""
"ch"	"10.9"	24	"·¢Æ±¼Æ»®¿ØÖÆ"	""	"pjivpm.p"	""
"ch"	"10"	11	"ÏîÄ¿±¨±í²Ëµ¥"	""	"10.11"	""
"ch"	"10.11"	1	"ÏîÄ¿±¨±í"	""	"pjpjrp01.p"	""
"ch"	"10.11"	7	"ÏîÄ¿ÊÂÎñ²éÑ¯"	""	"pjshiq.p"	""
"ch"	"10.11"	8	"ÏîÄ¿ÊÂÎñ±¨±í"	""	"pjshrp.p"	""
"ch"	"10.11"	14	"ÏîÄ¿-ÏîÄ¿»î¶¯¶©µ¥ÔÚÖÆÆ·±¨±í"	""	"pjpjrp10.p"	""
"ch"	"10.11"	15	"ÏîÄ¿»î¶¯¶©µ¥ÔÚÖÆÆ·×´Ì¬±¨±í"	""	"pjpjrp11.p"	""
"ch"	"10.11"	16	"ÏîÄ¿ÔÚÖÆÆ·±¨±í"	""	"pjpjrp20.p"	""
"ch"	"10.11"	19	"ÏîÄ¿·¢Æ±Ï¸½Ú±¨±í"	""	"pjpjrp12.p"	""
"ch"	"10"	13	"×îÖÕÓÃ»§µØÖ·²Ëµ¥"	""	"10.13"	""
"ch"	"10.13"	1	"×îÖÕÓÃ»§µØÖ·Î¬»¤"	""	"adeumt.p"	""
"ch"	"10.13"	2	"×îÖÕÓÃ»§µØÖ·ä¯ÀÀ"	""	"adbr007.p"	""
"ch"	"10.13"	3	"×îÖÕÓÃ»§µØÖ·±¨±í"	""	"adeurp.p"	""
"ch"	"10.13"	24	"×îÖÕÓÃ»§¿ØÖÆ"	""	"fseucpm.p"	""
"ch"	"10"	15	"¹¤³ÌÊ¦²Ëµ¥"	""	"10.15"	""
"ch"	"10.15"	1	"¹¤³ÌÊ¦Î¬»¤"	""	"fsegmt.p"	""
"ch"	"10.15"	4	"¹¤³ÌÊ¦×´Ì¬Î¬»¤"	""	"fsessmt.p"	""
"ch"	"10.15"	5	"¹¤³ÌÊ¦¼¼ÄÜÎ¬»¤"	""	"fsegsmt.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      22                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"10"	17	"µØÇø²Ëµ¥"	""	"10.17"	""
"ch"	"10.17"	1	"µØÇøÎ¬»¤"	""	"fsregmt.p"	""
"ch"	"10.17"	2	"µØÇøä¯ÀÀ"	""	"gpbr346.p"	""
"ch"	"10.17"	5	"µØÇø½á¹¹Î¬»¤"	""	"fssvar.p"	""
"ch"	"10.17"	6	"µØÇø½á¹¹²éÑ¯"	""	"fssvariq.p"	""
"ch"	"10"	19	"°´´¦ÖÃÂëÅÅĞòµÄ·şÎñ/ĞŞÀíµ¥ä¯ÀÀ"	""	"10.19"	""
"ch"	"10.19"	1	"ÏîÄ¿¶¨¼ÛÎ¬»¤"	""	"pjfpcmt.p"	""
"ch"	"10.19"	2	"ÏîÄ¿¶¨¼Û²éÑ¯"	""	"pjfpciq.p"	""
"ch"	"10.19"	3	"ÏîÄ¿¶¨¼Û±¨±í"	""	"pjfpcrp.p"	""
"ch"	"10"	21	"ÏîÄ¿ÊµÏÖÉèÖÃ²Ëµ¥"	""	"10.21"	""
"ch"	"10.21"	1	"¹¤×÷´úÂëÎ¬»¤"	""	"fsfwkmt.p"	""
"ch"	"10.21"	2	"¹¤×÷´úÂë²éÑ¯"	""	"fsfwkiq.p"	""
"ch"	"10.21"	3	"¹¤×÷´úÂë±¨±í"	""	"fsfwkrp.p"	""
"ch"	"10.21"	5	"·¢Æ±ÀàĞÍÎ¬»¤"	""	"fsfismt.p"	""
"ch"	"10.21"	6	"·¢Æ±ÀàĞÍ²éÑ¯"	""	"fsfisiq.p"	""
"ch"	"10.21"	7	"·¢Æ±ÀàĞÍ±¨±í"	""	"fsfisrp.p"	""
"ch"	"10.21"	9	"·şÎñÖÖÀàÎ¬»¤"	""	"fsfscmt.p"	""
"ch"	"10.21"	10	"·şÎñÖÖÀà²éÑ¯"	""	"fsfsciq.p"	""
"ch"	"10.21"	11	"·şÎñÖÖÀà±¨±í"	""	"fsfscrp.p"	""
"ch"	"10.21"	13	"È±Ê¡PRM µØµãÎ¬»¤"	""	"pjrdfmt.p"	""
"ch"	"10.21"	14	"È±Ê¡PRM µØµãä¯ÀÀ"	""	"pjbr030.p"	""
"ch"	"10.21"	15	"È±Ê¡PRM µØµã±¨±í"	""	"pjrdfrp.p"	""
"ch"	"10.21"	17	"ÍË»õ×´Ì¬Î¬»¤"	""	"fsfpstmt.p"	""
"ch"	"10.21"	18	"ÍË»õ×´Ì¬²éÑ¯"	""	"fsfpstiq.p"	""
"ch"	"10.21"	19	"ÍË»õ×´Ì¬±¨±í"	""	"fsfpstrp.p"	""
"ch"	"10.21"	21	"ÏîÄ¿ÀàĞÍÎ¬»¤"	""	"pjsvmt.p"	""
"ch"	"10.21"	22	"ÏîÄ¿ÀàĞÍä¯ÀÀ"	""	"pjbr031.p"	""
"ch"	"10.21"	23	"ÏîÄ¿ÀàĞÍ±¨±í"	""	"pjsvrp.p"	""
"ch"	"10"	23	"ÏîÄ¿½áÊø²Ëµ¥"	""	"10.23"	""
"ch"	"10.23"	1	"ÏîÄ¿Ïî½áÊø±¨±í"	""	"pjclrp.p"	""
"ch"	"10.23"	2	"ÏîÄ¿»î¶¯½áÊø"	""	"pjpjcl.p"	""
"ch"	"10.23"	3	"ÏîÄ¿»á¼Æ½áÊø"	""	"pjclswip.p"	""
"ch"	"10.23"	23	"ÒÑ½áÉ¾³ı/´æµµ"	""	"pjpjup.p"	""
"ch"	"10"	24	"ÏîÄ¿ÊµÏÖ¿ØÖÆ"	""	"pjpjpm.p"	""
"ch"	"0"	11	"·şÎñ/Ö§³Ö"	""	"11"	""
"ch"	"11"	1	"µ÷ÓÃ¹ÜÀí²Ëµ¥"	""	"11.1"	""
"ch"	"11.1"	1	"µ÷ÓÃ»î¶¯²Ëµ¥"	""	"11.1.1"	""
"ch"	"11.1.1"	1	"µ÷ÓÃÎ¬»¤"	""	"fscamt.p"	""
"ch"	"11.1.1"	2	"µ÷ÓÃ²éÑ¯"	""	"fscaiq02.p"	""
"ch"	"11.1.1"	3	"µ÷ÓÃÃ÷Ï¸²éÑ¯"	""	"fscaiq.p"	""
"ch"	"11.1.1"	4	"µ÷ÓÃ´òÓ¡³ÌĞò"	""	"fscarp.p"	""
"ch"	"11.1.1"	5	"µ÷ÓÃÓĞÀúÊ·¼ÇÂ¼µÄ´òÓ¡³ÌĞò"	""	"fscarp02.p"	""
"ch"	"11.1.1"	7	"µ÷ÓÃ±¨¼ÛÎ¬»¤"	""	"fscqmt.p"	""
"ch"	"11.1.1"	8	"µ÷ÓÃ±¨¼Û²éÑ¯"	""	"fscqiq.p"	""
"ch"	"11.1.1"	9	"µ÷ÓÃ±¨¼ÛÃ÷Ï¸²éÑ¯"	""	"fscqtiq.p"	""
"ch"	"11.1.1"	10	"µ÷ÓÃ±¨¼Û´òÓ¡³ÌĞò"	""	"fscqrp.p"	""
"ch"	"11.1.1"	11	"µ÷ÓÃ±¨¼ÛÓÃÓÚ¼ÇÂ¼³ÌĞò"	""	"fscqca.p"	""
"ch"	"11.1.1"	12	"¸´ÖÆµ÷ÓÃ±¨¼Û"	""	"fscqcp.p"	""
"ch"	"11.1.1"	13	"µ÷ÓÃ»î¶¯¼ÇÂ¼"	""	"fscarmt.p"	""
"ch"	"11.1.1"	14	"µ÷ÓÃ»î¶¯²éÑ¯"	""	"fscariq.p"	""
"ch"	"11.1.1"	15	"µ÷ÓÃ·¢Æ±¼ÇÂ¼"	""	"fscaimt.p"	""
"ch"	"11.1.1"	21	"¹Ø±ÕµÄµ÷ÓÃÒÆÖÁÀúÊ·¼ÇÂ¼"	""	"fscacls.p"	""
"ch"	"11.1.1"	22	"¹ıÆÚµÄ±¨¼ÛÒÆÖÁÀúÊ·¼ÇÂ¼"	""	"fscqup.p"	""
"ch"	"11.1.1"	23	"µ÷ÓÃ/±¨¼ÛÀúÊ·¼ÇÂ¼É¾³ı/´æµµ"	""	"fscaarc.p"	""
"ch"	"11.1"	6	"µ÷ÓÃ¶ÓÁĞ¹ÜÀí³ÌĞò"	""	"fsquemg.p"	""
"ch"	"11.1"	8	"µ÷ÓÃÉú³ÉÆ÷"	""	"fscagen.p"	""
"ch"	"11.1"	13	"µ÷ÓÃÉı¼¶²Ëµ¥"	""	"11.1.13"	""
"ch"	"11.1.13"	1	"Éı¼¶Î¬»¤"	""	"fsesmt.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      23                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"11.1.13"	2	"Éı¼¶²éÑ¯"	""	"fsesiq.p"	""
"ch"	"11.1.13"	13	"Éı¼¶¼à¿Ø"	""	"fsesmgr.p"	""
"ch"	"11.1.13"	24	"Éı¼¶¿ØÖÆ"	""	"fsescpm.p"	""
"ch"	"11.1"	15	"·şÎñÉêÇë²Ëµ¥"	""	"11.1.15"	""
"ch"	"11.1.15"	1	"·şÎñÉêÇëÎ¬»¤"	""	"fssrmt.p"	""
"ch"	"11.1.15"	2	"·şÎñÉêÇëä¯ÀÀ"	""	"fsbr018.p"	""
"ch"	"11.1.15"	3	"·şÎñÉêÇë±¨±í"	""	"fssrrp.p"	""
"ch"	"11.1.15"	7	"·şÎñÉêÇë×´Ì¬´úÂëÎ¬»¤"	""	"fssrsmt.p"	""
"ch"	"11.1.15"	8	"·şÎñÉêÇë×´Ì¬´úÂëä¯ÀÀ"	""	"fsbr019.p"	""
"ch"	"11.1.15"	10	"·şÎñÉêÇë¶ÓÁĞÎ¬»¤"	""	"fssrqmt.p"	""
"ch"	"11.1.15"	11	"SR ¶ÓÁĞä¯ÀÀ"	""	"gpbr341.p"	""
"ch"	"11.1.15"	13	"·şÎñÉêÇë¶ÓÁĞ¹ÜÀí³ÌĞò"	""	"fssrmg.p"	""
"ch"	"11.1.15"	23	"·şÎñÉêÇëÉ¾³ı/´æµµ"	""	"fssrarc.p"	""
"ch"	"11.1.15"	24	"·şÎñÒªÇó¿ØÖÆ"	""	"fssrpm.p"	""
"ch"	"11.1"	19	"µ÷ÓÃ±¨±í²Ëµ¥"	""	"11.1.19"	""
"ch"	"11.1.19"	1	"ÒÔÒÑ·ÖÅä²éÑ¯¼ÆËãµÄµ÷ÓÃ×ÜÊı"	""	"fscarp10.p"	""
"ch"	"11.1.19"	2	"ÒÑ¶ÓÁĞ²éÑ¯¼ÆËãµÄµ÷ÓÃ×ÜÊı"	""	"fscarp11.p"	""
"ch"	"11.1.19"	5	"±£ĞŞ³É±¾±¨±í"	""	"fswarrp.p"	""
"ch"	"11.1"	21	"µ÷ÓÃÉèÖÃ²Ëµ¥"	""	"11.1.21"	""
"ch"	"11.1.21"	1	"µ÷ÓÃ×´Ì¬´úÂëÎ¬»¤"	""	"fscasmt.p"	""
"ch"	"11.1.21"	2	"µ÷ÓÃ×´Ì¬´úÂë²éÑ¯"	""	"fscasiq.p"	""
"ch"	"11.1.21"	4	"µ÷ÓÃÀàĞÍÎ¬»¤"	""	"fsfctmt.p"	""
"ch"	"11.1.21"	5	"µ÷ÓÃÀàĞÍä¯ÀÀ"	""	"fsbr028.p"	""
"ch"	"11.1.21"	7	"µ÷ÓÃ¶ÓÁĞÎ¬»¤"	""	"fscaqmt.p"	""
"ch"	"11.1.21"	8	"µç»°¶ÓÁĞä¯ÀÀ"	""	"fsbr026.p"	""
"ch"	"11.1.21"	10	"µ÷ÓÃÈ±Ê¡ÖµÎ¬»¤"	""	"fscdfmt.p"	""
"ch"	"11.1"	24	"ºô½Ğ¹ÜÀí¿ØÖÆ"	""	"fscapm.p"	""
"ch"	"11"	3	"ÒÑ°²×°²úÆ·²Ëµ¥"	""	"11.3"	""
"ch"	"11.3"	1	"ÒÑ°²×°²úÆ·Áã¼şÎ¬»¤"	""	"fsisbmt.p"	""
"ch"	"11.3"	2	"ÒÑ°²×°²úÆ·²éÑ¯"	""	"fsbmisiq.p"	""
"ch"	"11.3"	3	"ÒÑ°²×°²úÆ·±¨¸æ"	""	"fsisrp02.p"	""
