#def REPORTPATH=$/QAD Addons/BI Report/xxicaldr
#def :end
"会计单位";"年份";"期间";"零件";"工单";"分配比例";"数量";"基础参数";"乘参数1";"乘参数2";"乘参数3";"除参数1";"除参数2";"除参数3";"单量";"总量";"量比";"成本"
"1000";2009;6;"2.14.12.09.00";"28902";"RGGS";111568.6091;1;1;1;1;1;1;1;1;111568.6091;.0034848369;1045.45107
"1000";2009;6;"2.14.12.09.00";"28902";"RGGS";111568.6091;1;1;1;1;1;1;1;1;111568.6091;.0034848369;1742.41845
"1000";2009;6;"2.14.12.09.00";"29334";"RGGS";28607.3357;1;1;1;1;1;1;1;1;28607.3357;.0008935479;893.5479
"1000";2009;6;"2.14.12.09.00";"29334";"RGGS";28607.3357;1;1;1;1;1;1;1;1;28607.3357;.0008935479;178.70958
"1000";2009;6;"2.14.12.09.00";"29334";"RGGS";28607.3357;1;1;1;1;1;1;1;1;28607.3357;.0008935479;268.06437
"1000";2009;6;"2.14.12.09.00";"29334";"RGGS";28607.3357;1;1;1;1;1;1;1;1;28607.3357;.0008935479;446.77395
"1000";2009;6;"2.14.12.09.00";"29378";"RGGS";17164.4014;1;1;1;1;1;1;1;1;17164.4014;.0005361288;536.1288
"1000";2009;6;"2.14.12.09.00";"29378";"RGGS";17164.4014;1;1;1;1;1;1;1;1;17164.4014;.0005361288;107.22576
"1000";2009;6;"2.14.12.09.00";"29378";"RGGS";17164.4014;1;1;1;1;1;1;1;1;17164.4014;.0005361288;160.83864
"1000";2009;6;"2.14.12.09.00";"29378";"RGGS";17164.4014;1;1;1;1;1;1;1;1;17164.4014;.0005361288;268.0644
"1000";2009;6;"2.14.12.11.00";"27151";"RGGS";42889.5572;1;1;1;1;1;1;1;1;42889.5572;.001339652;1339.652
"1000";2009;6;"2.14.12.11.00";"27151";"RGGS";42889.5572;1;1;1;1;1;1;1;1;42889.5572;.001339652;267.9304
"1000";2009;6;"2.14.12.11.00";"27151";"RGGS";42889.5572;1;1;1;1;1;1;1;1;42889.5572;.001339652;401.8956
"1000";2009;6;"2.14.12.11.00";"27151";"RGGS";42889.5572;1;1;1;1;1;1;1;1;42889.5572;.001339652;669.826
"1000";2009;6;"2.14.12.11.00";"27172";"RGGS";160835.8397;1;1;1;1;1;1;1;1;160835.8397;.0050236951;5023.6951
"1000";2009;6;"2.14.12.11.00";"27172";"RGGS";160835.8397;1;1;1;1;1;1;1;1;160835.8397;.0050236951;1004.73902
"1000";2009;6;"2.14.12.11.00";"27172";"RGGS";160835.8397;1;1;1;1;1;1;1;1;160835.8397;.0050236951;1507.10853
"1000";2009;6;"2.14.12.11.00";"27172";"RGGS";160835.8397;1;1;1;1;1;1;1;1;160835.8397;.0050236951;2511.84755
"1000";2009;6;"2.14.12.11.00";"28185";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;3014.2171
"1000";2009;6;"2.14.12.11.00";"28185";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;602.84342
"1000";2009;6;"2.14.12.11.00";"28185";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;904.26513
"1000";2009;6;"2.14.12.11.00";"28185";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;1507.10855
"1000";2009;6;"2.14.12.11.00";"28196";"RGGS";203725.3969;1;1;1;1;1;1;1;1;203725.3969;.0063633471;6363.3471
"1000";2009;6;"2.14.12.11.00";"28196";"RGGS";203725.3969;1;1;1;1;1;1;1;1;203725.3969;.0063633471;1272.66942
"1000";2009;6;"2.14.12.11.00";"28196";"RGGS";203725.3969;1;1;1;1;1;1;1;1;203725.3969;.0063633471;1909.00413
"1000";2009;6;"2.14.12.11.00";"28196";"RGGS";203725.3969;1;1;1;1;1;1;1;1;203725.3969;.0063633471;3181.67355
"1000";2009;6;"2.14.12.11.00";"28279";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;2679.304
"1000";2009;6;"2.14.12.11.00";"28279";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;535.8608
"1000";2009;6;"2.14.12.11.00";"28279";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;803.7912
"1000";2009;6;"2.14.12.11.00";"28279";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;1339.652
"1000";2009;6;"2.14.12.11.00";"28303";"RGGS";128668.6717;1;1;1;1;1;1;1;1;128668.6717;.0040189561;4018.9561
"1000";2009;6;"2.14.12.11.00";"28303";"RGGS";128668.6717;1;1;1;1;1;1;1;1;128668.6717;.0040189561;803.79122
"1000";2009;6;"2.14.12.11.00";"28303";"RGGS";128668.6717;1;1;1;1;1;1;1;1;128668.6717;.0040189561;1205.68683
"1000";2009;6;"2.14.12.11.00";"28303";"RGGS";128668.6717;1;1;1;1;1;1;1;1;128668.6717;.0040189561;2009.47805
"1000";2009;6;"2.14.12.11.00";"28436";"RGGS";53611.9466;1;1;1;1;1;1;1;1;53611.9466;.001674565;1674.565
"1000";2009;6;"2.14.12.11.00";"28436";"RGGS";53611.9466;1;1;1;1;1;1;1;1;53611.9466;.001674565;334.913
"1000";2009;6;"2.14.12.11.00";"28436";"RGGS";53611.9466;1;1;1;1;1;1;1;1;53611.9466;.001674565;502.3695
"1000";2009;6;"2.14.12.11.00";"28436";"RGGS";53611.9466;1;1;1;1;1;1;1;1;53611.9466;.001674565;837.2825
"1000";2009;6;"2.14.12.11.00";"28531";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;2679.304
"1000";2009;6;"2.14.12.11.00";"28531";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;535.8608
"1000";2009;6;"2.14.12.11.00";"28531";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;803.7912
"1000";2009;6;"2.14.12.11.00";"28531";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;1339.652
"1000";2009;6;"2.14.12.11.00";"28613";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;3014.2171
"1000";2009;6;"2.14.12.11.00";"28613";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;602.84342
"1000";2009;6;"2.14.12.11.00";"28613";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;904.26513
"1000";2009;6;"2.14.12.11.00";"28613";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;1507.10855
"1000";2009;6;"2.14.12.11.00";"28715";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;2679.304
"1000";2009;6;"2.14.12.11.00";"28715";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;535.8608
"1000";2009;6;"2.14.12.11.00";"28715";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;803.7912
"1000";2009;6;"2.14.12.11.00";"28715";"RGGS";85779.1145;1;1;1;1;1;1;1;1;85779.1145;.002679304;1339.652
"1000";2009;6;"2.14.12.11.00";"28740";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;3014.2171
"1000";2009;6;"2.14.12.11.00";"28740";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;602.84342
"1000";2009;6;"2.14.12.11.00";"28740";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;904.26513
"1000";2009;6;"2.14.12.11.00";"28740";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;1507.10855
"1000";2009;6;"2.14.12.11.00";"28753";"RGGS";107223.8931;1;1;1;1;1;1;1;1;107223.8931;.0033491301;3349.1301
"1000";2009;6;"2.14.12.11.00";"28753";"RGGS";107223.8931;1;1;1;1;1;1;1;1;107223.8931;.0033491301;669.82602
"1000";2009;6;"2.14.12.11.00";"28753";"RGGS";107223.8931;1;1;1;1;1;1;1;1;107223.8931;.0033491301;1004.73903
"1000";2009;6;"2.14.12.11.00";"28753";"RGGS";107223.8931;1;1;1;1;1;1;1;1;107223.8931;.0033491301;1674.56505
"1000";2009;6;"2.14.12.11.00";"28874";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;3014.2171
"1000";2009;6;"2.14.12.11.00";"28874";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;602.84342
"1000";2009;6;"2.14.12.11.00";"28874";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;904.26513
"1000";2009;6;"2.14.12.11.00";"28874";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;1507.10855
"1000";2009;6;"2.14.12.11.00";"29183";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;3014.2171
"1000";2009;6;"2.14.12.11.00";"29183";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;602.84342
"1000";2009;6;"2.14.12.11.00";"29183";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;904.26513
"1000";2009;6;"2.14.12.11.00";"29183";"RGGS";96501.5038;1;1;1;1;1;1;1;1;96501.5038;.0030142171;1507.10855
"1000";2009;6;"2.14.12.11.00";"29369";"RGGS";91140.3091;1;1;1;1;1;1;1;1;91140.3091;.0028467605;2846.7605
"1000";2009;6;"2.14.12.11.00";"29369";"RGGS";91140.3091;1;1;1;1;1;1;1;1;91140.3091;.0028467605;569.3521
"1000";2009;6;"2.14.12.11.00";"29369";"RGGS";91140.3091;1;1;1;1;1;1;1;1;91140.3091;.0028467605;854.02815
"1000";2009;6;"2.14.12.11.00";"29369";"RGGS";91140.3091;1;1;1;1;1;1;1;1;91140.3091;.0028467605;1423.38025
"1000";2009;6;"2.14.12.11.00";"29380";"RGGS";21444.7786;1;1;1;1;1;1;1;1;21444.7786;.000669826;669.826
"1000";2009;6;"2.14.12.11.00";"29380";"RGGS";21444.7786;1;1;1;1;1;1;1;1;21444.7786;.000669826;133.9652
"1000";2009;6;"2.14.12.11.00";"29380";"RGGS";21444.7786;1;1;1;1;1;1;1;1;21444.7786;.000669826;200.9478
"1000";2009;6;"2.14.12.11.00";"29380";"RGGS";21444.7786;1;1;1;1;1;1;1;1;21444.7786;.000669826;334.913
"1000";2009;6;"2.14.12.12.00";"26773";"RGGS";34654.1943;1;1;1;1;1;1;1;1;34654.1943;.0010824211;1082.4211
"1000";2009;6;"2.14.12.12.00";"26773";"RGGS";34654.1943;1;1;1;1;1;1;1;1;34654.1943;.0010824211;216.48422
"1000";2009;6;"2.14.12.12.00";"26773";"RGGS";34654.1943;1;1;1;1;1;1;1;1;34654.1943;.0010824211;324.72633
"1000";2009;6;"2.14.12.12.00";"26773";"RGGS";34654.1943;1;1;1;1;1;1;1;1;34654.1943;.0010824211;541.21055
"1000";2009;6;"2.14.12.12.00";"27173";"RGGS";129953.2286;1;1;1;1;1;1;1;1;129953.2286;.0040590791;4059.0791
"1000";2009;6;"2.14.12.12.00";"27173";"RGGS";129953.2286;1;1;1;1;1;1;1;1;129953.2286;.0040590791;811.81582
"1000";2009;6;"2.14.12.12.00";"27173";"RGGS";129953.2286;1;1;1;1;1;1;1;1;129953.2286;.0040590791;1217.72373
"1000";2009;6;"2.14.12.12.00";"27173";"RGGS";129953.2286;1;1;1;1;1;1;1;1;129953.2286;.0040590791;2029.53955
"1000";2009;6;"2.14.12.12.00";"28186";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;2435.4475
"1000";2009;6;"2.14.12.12.00";"28186";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;487.0895
"1000";2009;6;"2.14.12.12.00";"28186";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;730.63425
"1000";2009;6;"2.14.12.12.00";"28186";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;1217.72375
"1000";2009;6;"2.14.12.12.00";"28197";"RGGS";95299.0343;1;1;1;1;1;1;1;1;95299.0343;.002976658;2976.658
"1000";2009;6;"2.14.12.12.00";"28197";"RGGS";95299.0343;1;1;1;1;1;1;1;1;95299.0343;.002976658;595.3316
"1000";2009;6;"2.14.12.12.00";"28197";"RGGS";95299.0343;1;1;1;1;1;1;1;1;95299.0343;.002976658;892.9974
"1000";2009;6;"2.14.12.12.00";"28197";"RGGS";95299.0343;1;1;1;1;1;1;1;1;95299.0343;.002976658;1488.329
"1000";2009;6;"2.14.12.12.00";"28280";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;2164.8422
"1000";2009;6;"2.14.12.12.00";"28280";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;432.96844
"1000";2009;6;"2.14.12.12.00";"28280";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;649.45266
"1000";2009;6;"2.14.12.12.00";"28280";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;1082.4211
"1000";2009;6;"2.14.12.12.00";"28304";"RGGS";103962.5829;1;1;1;1;1;1;1;1;103962.5829;.0032472633;3247.2633
"1000";2009;6;"2.14.12.12.00";"28304";"RGGS";103962.5829;1;1;1;1;1;1;1;1;103962.5829;.0032472633;649.45266
"1000";2009;6;"2.14.12.12.00";"28304";"RGGS";103962.5829;1;1;1;1;1;1;1;1;103962.5829;.0032472633;974.17899
"1000";2009;6;"2.14.12.12.00";"28304";"RGGS";103962.5829;1;1;1;1;1;1;1;1;103962.5829;.0032472633;1623.63165
"1000";2009;6;"2.14.12.12.00";"28438";"RGGS";43317.7429;1;1;1;1;1;1;1;1;43317.7429;.0013530264;1353.0264
"1000";2009;6;"2.14.12.12.00";"28438";"RGGS";43317.7429;1;1;1;1;1;1;1;1;43317.7429;.0013530264;270.60528
"1000";2009;6;"2.14.12.12.00";"28438";"RGGS";43317.7429;1;1;1;1;1;1;1;1;43317.7429;.0013530264;405.90792
"1000";2009;6;"2.14.12.12.00";"28438";"RGGS";43317.7429;1;1;1;1;1;1;1;1;43317.7429;.0013530264;676.5132
"1000";2009;6;"2.14.12.12.00";"28532";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;2164.8422
"1000";2009;6;"2.14.12.12.00";"28532";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;432.96844
"1000";2009;6;"2.14.12.12.00";"28532";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;649.45266
"1000";2009;6;"2.14.12.12.00";"28532";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;1082.4211
"1000";2009;6;"2.14.12.12.00";"28614";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;2435.4475
"1000";2009;6;"2.14.12.12.00";"28614";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;487.0895
"1000";2009;6;"2.14.12.12.00";"28614";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;730.63425
"1000";2009;6;"2.14.12.12.00";"28614";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;1217.72375
"1000";2009;6;"2.14.12.12.00";"28716";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;2164.8422
"1000";2009;6;"2.14.12.12.00";"28716";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;432.96844
"1000";2009;6;"2.14.12.12.00";"28716";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;649.45266
"1000";2009;6;"2.14.12.12.00";"28716";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;1082.4211
"1000";2009;6;"2.14.12.12.00";"28728";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;2164.8422
"1000";2009;6;"2.14.12.12.00";"28728";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;432.96844
"1000";2009;6;"2.14.12.12.00";"28728";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;649.45266
"1000";2009;6;"2.14.12.12.00";"28728";"RGGS";69308.3886;1;1;1;1;1;1;1;1;69308.3886;.0021648422;1082.4211
"1000";2009;6;"2.14.12.12.00";"28741";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;2435.4475
"1000";2009;6;"2.14.12.12.00";"28741";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;487.0895
"1000";2009;6;"2.14.12.12.00";"28741";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;730.63425
"1000";2009;6;"2.14.12.12.00";"28741";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;1217.72375
"1000";2009;6;"2.14.12.12.00";"28754";"RGGS";86635.4857;1;1;1;1;1;1;1;1;86635.4857;.0027060527;2706.0527
"1000";2009;6;"2.14.12.12.00";"28754";"RGGS";86635.4857;1;1;1;1;1;1;1;1;86635.4857;.0027060527;541.21054
"1000";2009;6;"2.14.12.12.00";"28754";"RGGS";86635.4857;1;1;1;1;1;1;1;1;86635.4857;.0027060527;811.81581
"1000";2009;6;"2.14.12.12.00";"28754";"RGGS";86635.4857;1;1;1;1;1;1;1;1;86635.4857;.0027060527;1353.02635
"1000";2009;6;"2.14.12.12.00";"28875";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;2435.4475
"1000";2009;6;"2.14.12.12.00";"28875";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;487.0895
"1000";2009;6;"2.14.12.12.00";"28875";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;730.63425
"1000";2009;6;"2.14.12.12.00";"28875";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;1217.72375
"1000";2009;6;"2.14.12.12.00";"29184";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;2435.4475
"1000";2009;6;"2.14.12.12.00";"29184";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;487.0895
"1000";2009;6;"2.14.12.12.00";"29184";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;730.63425
"1000";2009;6;"2.14.12.12.00";"29184";"RGGS";77971.9371;1;1;1;1;1;1;1;1;77971.9371;.0024354475;1217.72375
"1000";2009;6;"2.14.12.12.00";"29370";"RGGS";73640.1629;1;1;1;1;1;1;1;1;73640.1629;.0023001448;2300.1448
"1000";2009;6;"2.14.12.12.00";"29370";"RGGS";73640.1629;1;1;1;1;1;1;1;1;73640.1629;.0023001448;460.02896
"1000";2009;6;"2.14.12.12.00";"29370";"RGGS";73640.1629;1;1;1;1;1;1;1;1;73640.1629;.0023001448;690.04344
"1000";2009;6;"2.14.12.12.00";"29370";"RGGS";73640.1629;1;1;1;1;1;1;1;1;73640.1629;.0023001448;1150.0724
"1000";2009;6;"2.14.12.12.00";"29379";"RGGS";17327.0971;1;1;1;1;1;1;1;1;17327.0971;.0005412105;541.2105
"1000";2009;6;"2.14.12.12.00";"29379";"RGGS";17327.0971;1;1;1;1;1;1;1;1;17327.0971;.0005412105;108.2421
"1000";2009;6;"2.14.12.12.00";"29379";"RGGS";17327.0971;1;1;1;1;1;1;1;1;17327.0971;.0005412105;162.36315
"1000";2009;6;"2.14.12.12.00";"29379";"RGGS";17327.0971;1;1;1;1;1;1;1;1;17327.0971;.0005412105;270.60525
"1000";2009;6;"2.14.12.14.00";"27156";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"27156";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"27156";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"27156";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28171";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28171";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28171";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
"1000";2009;6;"2.14.12.14.00";"28171";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;409.4305
"1000";2009;6;"2.14.12.14.00";"28190";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"28190";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"28190";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"28190";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28202";"RGGS";32770.2515;1;1;1;1;1;1;1;1;32770.2515;.0010235763;1023.5763
"1000";2009;6;"2.14.12.14.00";"28202";"RGGS";32770.2515;1;1;1;1;1;1;1;1;32770.2515;.0010235763;204.71526
"1000";2009;6;"2.14.12.14.00";"28202";"RGGS";32770.2515;1;1;1;1;1;1;1;1;32770.2515;.0010235763;307.07289
"1000";2009;6;"2.14.12.14.00";"28202";"RGGS";32770.2515;1;1;1;1;1;1;1;1;32770.2515;.0010235763;511.78815
"1000";2009;6;"2.14.12.14.00";"28285";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"28285";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"28285";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"28285";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28341";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28341";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28341";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
"1000";2009;6;"2.14.12.14.00";"28341";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;409.4305
"1000";2009;6;"2.14.12.14.00";"28356";"RGGS";6554.0503;1;1;1;1;1;1;1;1;6554.0503;.0002047153;204.7153
"1000";2009;6;"2.14.12.14.00";"28356";"RGGS";6554.0503;1;1;1;1;1;1;1;1;6554.0503;.0002047153;40.94306
"1000";2009;6;"2.14.12.14.00";"28356";"RGGS";6554.0503;1;1;1;1;1;1;1;1;6554.0503;.0002047153;61.41459
"1000";2009;6;"2.14.12.14.00";"28356";"RGGS";6554.0503;1;1;1;1;1;1;1;1;6554.0503;.0002047153;102.35765
"1000";2009;6;"2.14.12.14.00";"28449";"RGGS";13108.1006;1;1;1;1;1;1;1;1;13108.1006;.0004094305;409.4305
"1000";2009;6;"2.14.12.14.00";"28449";"RGGS";13108.1006;1;1;1;1;1;1;1;1;13108.1006;.0004094305;81.8861
"1000";2009;6;"2.14.12.14.00";"28449";"RGGS";13108.1006;1;1;1;1;1;1;1;1;13108.1006;.0004094305;122.82915
"1000";2009;6;"2.14.12.14.00";"28449";"RGGS";13108.1006;1;1;1;1;1;1;1;1;13108.1006;.0004094305;204.71525
"1000";2009;6;"2.14.12.14.00";"28535";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28535";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28535";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
"1000";2009;6;"2.14.12.14.00";"28535";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;409.4305
"1000";2009;6;"2.14.12.14.00";"28675";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"28675";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"28675";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"28675";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28726";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"28726";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"28726";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"28726";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28736";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28736";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28736";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
"1000";2009;6;"2.14.12.14.00";"28736";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;409.4305
"1000";2009;6;"2.14.12.14.00";"28749";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;614.1458
"1000";2009;6;"2.14.12.14.00";"28749";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;122.82916
"1000";2009;6;"2.14.12.14.00";"28749";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;184.24374
"1000";2009;6;"2.14.12.14.00";"28749";"RGGS";19662.1509;1;1;1;1;1;1;1;1;19662.1509;.0006141458;307.0729
"1000";2009;6;"2.14.12.14.00";"28762";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28762";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28762";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
"1000";2009;6;"2.14.12.14.00";"28762";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;409.4305
"1000";2009;6;"2.14.12.14.00";"28881";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;818.861
"1000";2009;6;"2.14.12.14.00";"28881";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;163.7722
"1000";2009;6;"2.14.12.14.00";"28881";"RGGS";26216.2012;1;1;1;1;1;1;1;1;26216.2012;.000818861;245.6583
